;thetaS;b;AirEntry;resid;NrIter
66;0.89153850081;0.174104680224;7.56456636275;0.0185173727338;31.0
67;0.592702230804;0.447027619803;5.63673317067;0.00335656386085;18.0
68;0.538233320692;0.642909997491;3.52365563937;0.00592906475817;11.0
69;0.587475025681;0.1;5.31035899575;0.00897519587487;24.0
70;0.893563225646;0.1;4.0886225997;0.00931051059607;79.0
71;0.592748005578;0.1;5.47552245642;0.00318714100283;43.0
72;0.588815662402;0.1;5.31039978703;0.00558161783809;34.0
73;0.889187422065;0.1;3.67366719283;0.0213724295944;100.0
74;0.602805631438;0.1;4.15445010312;0.0142814430336;94.0
75;0.961551344011;0.110711374767;2.33577109269;0.0308334474117;27.0
76;0.489909462124;0.1;5.26492219778;0.00394932556024;77.0
77;0.658918117107;0.369366107402;5.59900582386;0.0115137832736;24.0
78;0.667860629415;1.66663958067;3.09825970083;0.0250323652019;23.0
79;0.889168652883;0.110146872551;4.82280880954;0.00529315210539;33.0
80;0.537752286528;1.80558764492;4.13043604048;0.00930895046288;22.0
81;0.745867787315;0.1;6.69249870941;0.0260629830025;34.0
82;0.931685521264;0.1;3.3903607401;0.0396656560118;100.0
83;0.637272215746;0.119368667215;8.04673214345;0.00819395894274;19.0
84;0.547761966959;8.78918096698;3.3484492602;0.000469309530722;21.0
85;0.909545150998;0.1;6.71174261894;0.0118096055182;36.0
86;0.543098387451;3.8982500604;3.8242580213;0.00778218634197;26.0
87;0.84724797659;0.1;4.24680049745;0.00858074689982;100.0
88;0.63530796519;1.48787864334;5.4116652715;0.0304928783826;24.0
89;0.519059970081;0.331781431169;5.89201719839;0.00581022090526;25.0
90;0.689699234936;1.69007094133;6.19032337544;0.0427367473933;23.0
91;0.672228724394;0.1;8.85989305716;0.0184896012317;41.0
92;;1.0;4.0;;2.0
93;0.556623447515;2.59269499391;4.62901229147;0.007819472594;22.0
94;;1.0;4.0;0.0;2.0
95;0.606307347716;0.132966126098;7.38560141021;0.000725893706354;13.0
96;0.617947193698;0.1;6.76081329693;0.00433076425884;41.0
97;0.48439307132;0.1;5.01407977885;0.00244931133116;91.0
98;0.85609008851;0.1;3.66703778507;0.0573403331189;100.0
99;0.896862208225;0.1;4.03663596572;0.0432951178968;100.0
100;0.604076597163;0.117060991318;4.9098702615;0.00491929567772;33.0
101;0.912187113553;0.1;3.64832751334;0.0353535328813;100.0
102;0.827550876282;0.1;5.56052215401;0.00934079609365;50.0
103;0.506545608656;0.1;3.6237656498;0.00177072631525;80.0
104;0.54588179452;0.1;3.99652729979;0.00332859683351;23.0
105;0.533919707674;0.141182617514;3.3639183918;0.00036292957091;12.0
106;0.496658838999;0.246472029238;3.13363381342;0.0103078529386;24.0
107;0.531895402858;0.125916490132;3.98843777015;0.00215522321832;65.0
108;0.532071428256;0.1;3.83474605074;0.00601361178149;100.0
109;0.731323690102;0.1;3.30467562541;0.0209922603742;100.0
110;0.737975836335;0.149705012802;6.60580820954;0.019023343954;30.0
111;0.729326582584;1.83411292021;6.57278985871;0.0403744553009;24.0
112;0.59777478726;0.1;5.4254063942;0.00823498547932;57.0
113;0.90498467478;0.1;3.88958563307;0.0359337956332;100.0
114;0.878531155725;0.1;7.3246238923;0.00865344236229;34.0
115;0.518462312998;0.1;3.76888117457;0.00191098551051;100.0
116;0.591262430873;0.1;3.06290513234;0.0636711113526;100.0
117;0.806323218709;0.137400465891;8.51104753495;0.0149988890754;17.0
118;0.45347189705;0.1;3.95062048377;0.00224690687032;100.0
119;0.583672335648;0.1;5.70441358967;0.0121481049129;67.0
120;0.622469239853;0.1;5.99246951437;0.0136066106171;26.0
121;0.756438150312;0.1;7.02795413341;0.0346519769064;43.0
122;0.722785567519;0.1;4.45413764967;0.0154242393174;100.0
123;0.693240476613;0.1;2.60730996989;0.0786508401669;100.0
124;0.751791017381;0.1;4.751251904;0.0206413303943;100.0
125;0.519194403169;7.61796833986;4.85073246589;0.0128437583079;23.0
126;0.543715662776;0.398013080386;5.74484725532;0.0157284915665;23.0
127;0.76214543287;0.1;4.59618785595;0.0139474235306;69.0
128;0.699705498853;0.575664513676;5.49346754975;0.0115557768335;24.0
129;0.687652413073;0.1;8.22906761485;0.00252921891979;38.0
130;0.685773385905;0.1;6.31195858996;0.0252027269507;70.0
131;0.686335129669;1.0218266346;3.09210306618;0.0510726979789;36.0
132;0.586294115683;0.163089419769;6.56909350703;0.015477337748;46.0
133;0.569129982897;0.1;4.90080901914;0.0212862198718;83.0
134;0.614552584697;0.1;5.18446498151;0.00720603138719;100.0
135;0.778301002255;0.381834943236;9.53900381166;0.00771140601559;21.0
136;0.680468925361;0.1;6.83447407977;0.0279645577527;36.0
137;0.875916795743;0.151275867207;7.71656518408;0.0276322661273;18.0
138;0.899691278283;0.1;6.92007906296;0.0752179014711;35.0
139;0.78411671852;0.1;6.62009565779;0.015644970579;24.0
140;0.729329326028;0.1;4.14983166446;0.0403911948933;100.0
141;0.623957895425;1.51649826026;3.69330712573;0.0257167078268;24.0
142;0.841687735409;1.41342118638;6.28865868218;0.0415834734522;24.0
143;;1.0;4.0;;2.0
144;0.722070437774;0.140693406011;7.28573074755;0.00505132009229;34.0
145;0.723807986243;0.1;6.78873918198;0.00534658845764;39.0
146;0.660346773438;0.1;8.55484710912;0.00410374985442;36.0
147;0.377832701662;20.0;5.16817711404;0.00718027380875;41.0
148;0.446311852068;20.0;6.14073642236;0.00500716306838;38.0
149;0.595611401552;1.92156008792;5.77151206114;0.0160278685956;25.0
150;;1.0;4.0;;2.0
151;0.879048486793;0.1;4.31665356004;0.0092854973237;100.0
152;0.679922150623;0.1;5.42985715734;0.0120311940882;36.0
153;0.536542037044;0.426542432543;5.26578543771;0.00439829853455;21.0
154;0.785663239278;0.1;7.4129861641;0.0305781883376;85.0
155;0.601302957103;1.39712501346;3.66473910843;0.00304337275668;22.0
156;;1.0;4.0;;2.0
157;0.447360249934;0.135034351863;5.90323529784;0.000686563007898;29.0
158;0.900532819957;0.115751520268;5.11259604851;0.0100769154074;39.0
159;0.90923770975;0.107619325177;5.19656037289;0.0158154928203;34.0
160;;1.0;4.0;;2.0
161;0.870688845233;0.117820400933;5.90877065927;0.0074053258712;34.0
162;0.621838901524;0.274221798167;10.0;0.00180588063414;33.0
163;0.903812112034;0.112307712208;4.69796080612;0.0269331232839;29.0
164;0.634591467721;0.440363942769;8.31546117061;0.00149127165228;21.0
165;0.889524381723;0.12192946661;4.78683414022;0.00552225699655;31.0
166;0.572608740373;0.1;4.9254608734;0.0029271101134;34.0
167;0.600554531562;0.139759954211;6.60413101079;0.00298330209623;28.0
168;0.892242797649;0.1;4.16873854997;0.0135496265585;100.0
169;0.519467709273;0.1;6.15742457738;0.00321152271552;40.0
170;0.586835759118;0.233324910818;6.91609319121;0.0154092077416;50.0
171;0.912177262809;0.1;3.96532924347;0.0194192409126;100.0
172;0.314682929123;20.0;5.49098433196;0.00322080989924;35.0
173;0.646430890644;0.1;6.923374392;0.0055066048119;21.0
174;0.904588522564;0.1;7.52544872698;0.0461302243944;38.0
175;0.549467042282;2.20103704639;4.14939894355;0.00268713476809;21.0
176;0.549001426716;1.17995631616;4.26308721436;0.00528615477602;22.0
177;0.768491049378;0.122105875299;7.8559145525;0.0121809175718;19.0
178;0.44159570462;2.73399369686;3.24502559464;0.00096250957521;20.0
179;0.873267024934;0.1;7.25163173819;0.0105066264138;33.0
180;0.835314716174;0.137434594919;6.88207814061;0.0358275738368;27.0
181;0.334649653737;2.67083843501;9.69696901492;0.00714524470019;22.0
182;0.60165130949;2.72442640174;4.64502382427;0.0287555276275;23.0
183;0.918294465677;0.1;6.15592353071;0.0223904257393;33.0
184;0.782751933079;0.353708897106;5.10623031382;0.0231206456792;25.0
185;0.809237986236;0.1;5.22622099528;0.00535835515761;81.0
186;0.590357586689;0.403646526193;5.12627978098;0.0195906378531;24.0
187;0.679934757042;0.1;5.3319585238;0.00638579608055;52.0
188;0.916503809175;0.1;4.06547646322;0.0134539720065;100.0
189;0.591976330762;0.1;5.74821783236;0.00302790886646;45.0
190;0.591563351832;0.339291771033;4.25447962074;0.015794939724;23.0
191;0.766738672801;0.146003431106;6.55432717362;0.0126797396548;29.0
192;0.487428489991;1.24833385563;2.94016655735;0.0219811294147;24.0
193;0.544177943269;0.1;5.07461555565;0.0266753844075;98.0
194;0.568984306662;1.75588944357;3.96796057921;0.00912040048875;25.0
195;0.685403171791;0.460699441446;4.6201641732;0.00151308285574;21.0
196;0.536150544862;1.05581281725;4.85681772941;0.0136414449681;25.0
197;0.483028835819;0.153134206013;7.60646015524;0.0104866147604;59.0
198;0.576227175269;1.04562302781;4.38698331653;0.00623887144183;24.0
199;0.566403877782;0.370357037122;4.86867287028;0.00791633360277;21.0
200;0.687472343969;0.46610053909;8.39819447132;0.020097562937;21.0
201;0.585231446976;0.502791097429;5.50870721875;0.01034444687;24.0
202;0.602413396299;0.192550266885;5.27755987666;0.00286156183461;23.0
203;0.500881125704;1.6638182416;4.3927439771;0.00789095776756;23.0
204;0.706194861117;0.41909565042;4.78117462428;0.00643520630879;22.0
205;0.495877950221;0.991945847447;4.00510680322;0.0257915111861;24.0
206;0.53089080496;1.64203616379;3.58573728069;0.00855769757301;28.0
207;0.934788775601;0.144322915119;4.6286205749;0.0149574857227;29.0
208;0.581319546806;2.59690379267;4.51998950216;0.00649717281381;28.0
209;0.706350265264;1.03802998244;6.3553944283;0.0340494267204;24.0
210;0.917798142028;0.1;5.01878984396;0.017414428773;82.0
211;;1.0;4.0;;2.0
212;0.909501234554;0.1;4.53195017069;0.0192127454834;100.0
213;0.724983584968;0.1;5.53761893632;0.00360498333528;29.0
214;0.640026635935;0.52348827048;4.36757877011;0.00329795911905;9.0
215;0.91610972307;0.156493512665;4.02539950296;0.0088924866477;25.0
216;0.542421591593;0.117121568763;5.98229554889;0.00238833655848;22.0
217;0.655932925777;0.1;5.14080966604;0.00564119614708;35.0
218;0.905009460023;0.1;4.32232101296;0.0189995430338;100.0
219;0.475973009733;0.126421568265;4.7370417276;0.00590177793583;69.0
220;0.543914723527;0.294496363542;5.29095907188;0.00240021540472;11.0
221;0.841364239764;0.147041070772;3.59942521915;0.018830992263;28.0
222;0.529034643425;0.261199169192;3.72894215702;0.00316963469267;9.0
223;0.619921982751;0.1;4.61912504705;0.0151572136384;75.0
224;0.902850717677;0.1;3.89570267225;0.0348332931875;100.0
225;0.552388337075;0.314442581319;4.76483291501;0.0115168188972;23.0
226;0.589715606344;0.308939886132;3.87552310735;0.000394999502414;9.0
227;0.926676190591;0.161592820887;3.80487913364;0.00892458078986;24.0
228;0.519324061174;0.1;3.76529623153;0.00850837183505;94.0
229;0.561367929528;0.255849252072;3.41627839661;0.0013136439999;9.0
230;0.669374191882;0.1;6.01917495828;0.00046537260126;22.0
231;0.642232630041;0.36784417608;5.37586265477;0.00358311160099;27.0
232;0.801742958539;0.1;5.78243163156;0.00639663882894;29.0
233;0.797659229543;0.1;6.24937401154;0.0108044137386;65.0
234;0.772159580909;0.1;7.10315651454;0.00735760145912;37.0
235;0.590507928716;0.20367461535;6.17741288698;0.00152772924655;20.0
236;0.751882680824;0.1;7.57056938509;0.00689415900176;38.0
237;0.698667899727;0.112593138814;8.09135624014;0.00856583618642;30.0
238;0.709909267117;0.150548314678;3.901861011;0.0130048574381;28.0
239;0.490360019984;0.110478792486;3.61630817813;0.00153250929162;30.0
240;0.628761467513;0.137231528123;3.84038158238;0.0037668155929;27.0
241;0.491609998696;0.1;3.97686304675;0.00413391181346;100.0
242;0.505526854809;0.162328934147;4.52085225504;0.00434572257505;35.0
243;0.465610047321;0.224287324589;3.76804057265;0.00472869338017;38.0
244;0.652537194;0.227394406712;3.71705746881;0.00194484689268;20.0
245;0.88767731092;0.1;3.74102270204;0.0358193342585;100.0
246;0.432805690691;0.1;2.63202145532;0.00841896321814;100.0
247;0.48249780077;0.1;3.68563889842;0.0019432185846;100.0
248;;1.0;4.0;;2.0
249;0.424258998891;0.205626623665;2.43916007096;0.00274687038413;34.0
250;;1.0;4.0;;2.0
251;0.915249551453;0.1;4.34057053823;0.0126888981447;81.0
252;;1.0;4.0;;2.0
253;0.458074199895;2.27256363648;4.30283272706;0.0164553495373;25.0
254;0.485789359227;0.170087434197;4.35128556957;0.00315935620451;44.0
255;0.631317758959;3.45413938728;4.10245168056;0.00601420225862;21.0
256;0.938976026427;0.115956789367;3.07788500153;0.0338829333796;25.0
257;0.919777159531;0.125796823694;6.66012614689;0.0434542924151;31.0
258;0.581462679915;2.80500921736;4.04711724978;0.00668163078729;21.0
259;0.92058090364;0.169135942317;7.10929635601;0.0445485167315;34.0
260;0.522041290967;0.136433153764;4.06426398917;0.00306464995896;34.0
261;0.927477582392;0.1;4.0154070048;0.0225764981319;100.0
262;0.345626684332;2.00890723676;4.01667236424;0.00952072930681;23.0
263;0.840725823736;0.18388516989;6.56353108018;0.0106041579815;27.0
264;0.410059813696;0.435421233927;3.65745207273;0.00359613272602;67.0
265;0.921547005357;0.1;4.50479105544;0.0231552371583;100.0
266;0.598501221235;7.72281444282;4.68428824012;0.0172026673838;25.0
267;0.932207886893;0.1;4.00772951754;0.0134583657263;100.0
268;0.576106708506;20.0;2.96625697866;0.00632536327085;28.0
269;0.518369951374;0.497760514651;4.82369668422;0.0127963902204;22.0
270;0.488890986028;0.623781473163;4.10061573892;0.00398082170918;21.0
271;0.544260799166;0.142283361868;5.91656344496;0.00210461776976;19.0
272;0.461325590316;0.409221335059;4.30063896737;0.00184936421398;19.0
273;0.800460505756;0.1;5.72710275339;0.00575106087772;49.0
274;0.866381262224;0.1;4.56203362297;0.0227418755797;100.0
275;0.928653669521;0.1;5.1642478771;0.018937467461;80.0
276;0.931192912906;0.1;4.77691880983;0.0227560420204;94.0
277;0.413985069624;0.139490023715;2.72582292454;0.00479032912286;21.0
278;0.63825593511;4.04184562645;5.35080926722;0.0245083038362;22.0
279;0.908606120554;0.1;4.32005198973;0.0446330139403;100.0
280;;1.0;4.0;;2.0
281;0.461123877418;1.29118306044;4.04359926794;0.0105364654383;25.0
282;0.423585166237;2.84570018756;4.70750534157;0.00189884874882;23.0
283;0.450694658853;3.16521597192;4.79285102715;0.000603424148449;19.0
284;0.44933354799;2.24661116798;4.58491196908;0.00942194822648;23.0
285;0.477693320555;0.148008443716;5.10537115056;0.00214672698599;21.0
286;0.94370333366;0.1;3.33393409434;0.0586404145729;100.0
287;0.933932462306;0.1;3.11980846585;0.0209505902052;100.0
288;0.418903976422;0.570272713491;1.40317709967;0.00534734663151;29.0
289;0.551653372687;0.1;4.37146390252;0.00125180135919;24.0
290;0.467347195391;0.607997191232;2.48491827755;0.00788322281994;29.0
291;0.521123186257;3.8457775287;4.08326905093;0.00225731537794;23.0
292;0.924385866722;0.1;4.01152623496;0.0265793153815;100.0
293;0.500513368739;0.1;3.59856209501;0.00256668500656;78.0
294;0.564934787224;0.143906709582;3.50108640876;0.00223231973871;20.0
295;0.434882235359;1.61766698264;3.35337179905;0.0115616765348;25.0
296;0.514546832729;0.102901058346;3.68835602258;0.000991235261525;34.0
297;0.500618316733;0.207020176195;3.66239367894;0.00706467935078;27.0
298;0.890267665771;0.330402612244;7.26552257586;0.0406054908419;21.0
299;0.575325926315;0.133284881736;5.15649400467;0.00374779894324;20.0
300;0.46308432173;0.193943252801;6.4122086719;0.00553548142583;23.0
301;0.929229405786;0.1;3.55497853782;0.0185119864321;100.0
302;0.435894657639;0.569281923025;2.16868769947;0.00319804596041;28.0
303;0.930653098394;0.142085200815;2.94971941785;0.0228503486764;27.0
304;0.892232602843;0.145158977692;3.7376292151;0.0257006438711;30.0
305;0.537183957487;0.129004515674;5.82662219473;0.00671295317475;30.0
306;0.614896425721;3.49305116158;5.79838524166;0.0110634486121;23.0
307;0.518948841196;0.178455795355;4.32230146561;0.00302083590509;19.0
308;0.461233758193;1.4718778382;5.52695048042;0.0110728135265;22.0
309;0.933168002983;0.1;3.82498037938;0.026612300135;100.0
310;0.478844588769;0.1;5.74667029409;0.00377133515058;34.0
311;0.520937618027;20.0;3.45789896205;0.00689264973516;30.0
312;0.492967872147;0.371688878839;4.19041519753;0.00737003007939;55.0
313;0.94384523596;0.1;3.27350311942;0.014843141757;100.0
314;0.494027787457;2.96145637746;3.13797112067;0.00483149178092;24.0
315;0.938801518474;0.141851145957;3.46757753879;0.0126891149641;29.0
316;0.926882662531;0.163474078389;3.69187010161;0.0446584846958;35.0
317;0.925784402764;0.1;4.25392216009;0.0234346117403;100.0
318;0.857173394442;0.1;6.1663538709;0.00934930769154;50.0
319;0.431085856562;0.164411481022;3.29490801157;0.00260600897204;34.0
320;0.44197948522;0.19144853852;2.76575072049;0.00238693417271;25.0
321;;1.0;4.0;;2.0
322;0.925179233425;0.447720055527;5.58633658244;0.0341651455481;21.0
323;0.456574708902;0.263594644922;2.78046486622;0.00444407560829;24.0
324;0.73793510385;0.103346472004;3.34126385841;0.0163425776509;30.0
325;0.935501815843;0.1;3.51781537811;0.0106302792831;100.0
326;0.510818706002;2.61770512447;5.21702343505;0.00328332191619;22.0
327;0.443168134439;0.182769065516;2.82753990788;0.00146043520426;26.0
328;0.48919644687;0.142640947098;5.25709173406;0.00246095989729;95.0
329;0.502208098247;0.110530439678;3.15516332257;0.00501111844398;30.0
330;0.871536729023;0.1;4.10405977752;0.0191732919684;100.0
331;0.40053962946;3.2537178946;4.32044408988;0.00837514591872;23.0
332;0.953451710192;0.1;3.06368391106;0.111715881556;100.0
333;0.928199201136;0.1;3.19267357347;0.0372311121738;100.0
334;0.945792856223;0.1;3.24549837962;0.0460877882258;100.0
335;0.604705157834;7.94834172619;4.65888067195;0.0241066846804;25.0
336;0.473546188255;0.19447765594;2.93537595935;0.00180607260263;21.0
337;0.919731903155;0.1;4.01026780956;0.0138889275942;87.0
338;0.461324733804;0.529821469521;2.23704919132;0.00470600275608;37.0
339;0.538125986193;0.1;3.17780121778;0.00208600017807;100.0
340;0.476875200645;0.224741777473;3.42318869886;0.00173949310824;20.0
341;0.68125632052;0.126256938611;5.34746647903;0.00399368131528;37.0
342;0.523142311889;1.66680318686;4.62505651929;0.0146820957896;25.0
343;0.553186915643;0.124165101182;4.60904142093;0.00287335501981;29.0
344;0.517211702472;0.566473347778;3.72217450694;0.00162964207471;22.0
345;0.579721379963;0.3641896857;4.23704739446;0.0116335171067;24.0
346;0.554758374411;3.15284372569;2.97213684229;0.0129032208911;30.0
347;0.511907842864;0.1;2.94180719429;0.00242031187232;100.0
348;0.487922100025;0.225954064293;4.5749096208;0.00296328737776;26.0
349;0.512117602437;0.238049673342;4.49207324508;0.00158078058621;26.0
350;0.598607391182;0.1;6.27480890215;0.0126055493895;87.0
351;0.501137214899;1.49638839073;3.4598575077;0.016258331929;25.0
352;0.632988667124;0.143213855629;10.0;0.00175311054283;40.0
353;0.46716951886;0.117908793866;4.89075058151;0.00182737295719;40.0
354;0.507890211351;0.11558479359;5.20760580801;0.00719198652836;29.0
355;0.589091330692;0.125380358836;4.07703310013;0.00523610425152;100.0
356;0.503869352576;0.1;5.59076698363;0.00197287833957;44.0
357;0.649771652577;0.127403622523;6.53364095052;0.00116589574911;43.0
358;0.616561885846;0.157625086459;9.08596747926;0.00389766305757;27.0
359;0.524782741618;0.1777903293;3.14344119645;0.00281475621413;37.0
360;0.532197851644;0.129965773444;5.39393727961;0.00185829517165;28.0
361;0.316494565345;2.16451963249;6.67301229609;0.00257374185164;22.0
362;0.657836968114;0.1;5.09696534958;0.00132063370084;38.0
363;0.463739807005;0.716368285737;3.31138253754;0.00337376949127;28.0
364;0.460852443811;0.25495622591;4.75355637066;0.00281411472815;27.0
365;0.463491331999;0.485257870362;4.32978809187;0.00765827738091;25.0
366;;1.0;4.0;;2.0
367;;1.0;4.0;;2.0
368;0.502007757013;0.497501811902;4.3859712353;0.00393761279085;41.0
369;;1.0;4.0;;2.0
370;0.529076754506;1.29803877583;3.30442709083;0.0164177743421;25.0
371;0.486687799888;1.29934722361;4.19972800448;0.00716590579223;30.0
372;0.538662277481;0.175379525073;4.43283440576;0.00152130526479;17.0
373;;1.0;4.0;;2.0
374;0.436708469479;3.16562229828;2.81401979848;0.00641655960256;29.0
375;0.553150718469;1.43109177189;3.07525914909;0.00755650635848;22.0
376;0.431750120254;1.95902393245;2.60184204986;0.00461440955289;22.0
377;0.46880887357;0.141919599881;5.91933776071;0.00431119672875;24.0
378;0.51751861917;0.1;3.49313815516;0.0014313815415;48.0
379;0.472980897064;0.163220840334;3.27747998749;0.000726293821201;33.0
380;0.466279454085;0.25800635124;2.81786424909;0.00672936540437;24.0
381;0.591198549027;2.16894368814;2.70717377393;0.0241778458054;26.0
382;0.432226957338;1.87782625351;5.46074613501;0.0020610107453;21.0
383;0.60846631251;0.1;5.56851486177;0.00345069070804;61.0
384;0.503813875751;0.342061506014;4.43962738005;0.002428222077;47.0
385;0.507818983876;0.502623178653;2.44034453606;0.0075071867866;24.0
386;0.513420029713;1.37793081367;2.74563469981;0.00842503027772;25.0
387;0.491395583643;1.86311115389;4.40397750474;0.00551442190734;24.0
388;0.497565912425;1.45733869871;3.54019633841;0.0119702365935;24.0
389;0.469648399064;0.520090888883;1.1844895462;0.00798351571772;27.0
390;0.413217714394;0.407208847983;3.53133169122;0.000375582760038;22.0
391;0.496727028084;1.06918750073;4.33427420076;0.00984113000194;24.0
392;0.574256903456;0.224753706138;4.78404559435;0.00139516702822;19.0
393;0.579615648635;1.25979960912;4.02987767105;0.00534416972416;22.0
394;0.46003208911;3.5799656794;3.32872452144;0.00210646127899;23.0
395;0.549000042774;0.207056099472;4.22396543133;0.00645275398322;81.0
396;0.453767571845;0.666186943053;1.52651179556;0.00550408926286;24.0
397;;1.0;4.0;;2.0
398;0.393980925419;0.645364894926;1.9484493371;0.00330416861059;29.0
399;0.437855892172;2.65894071652;3.5921896336;0.00489657229702;22.0
400;0.494295815951;2.46877368879;2.64270968549;0.0140512809071;29.0
401;0.525897702312;0.19617979904;4.59178180644;0.00722124101755;32.0
402;0.441496440219;0.217423141862;1.91786489297;0.00406732185203;22.0
403;0.450535970892;0.574410919989;2.38067928404;0.00470794851627;27.0
404;0.41799356423;0.226472798159;2.78677343181;0.00637345765868;24.0
405;0.407979078761;2.05774756937;3.93943554109;0.00908537246516;23.0
406;0.455449850465;0.804983762926;1.16895851691;0.00320648065096;28.0
407;0.539912854606;0.1;3.87650658475;0.00651882010257;64.0
408;0.541167127388;0.389230733445;3.10765096637;0.012698810886;31.0
409;0.480882865942;1.18020763384;5.57482516714;0.00595697831789;21.0
410;0.51028678931;0.1;3.74736075556;0.00102267000787;100.0
411;0.641834302532;0.154337606439;3.71458169257;0.00376302175829;57.0
412;0.543599197791;0.200947455306;8.81143937666;0.00337503629432;31.0
413;0.492079886875;2.69728196586;3.40261043031;0.0166630628032;25.0
414;0.359592387116;20.0;6.25837937239;0.00303963357536;34.0
415;0.48748974357;1.81730177505;2.21924729099;0.0107992754869;39.0
416;0.60142140338;0.122480197205;4.50777295845;0.0017101402392;34.0
417;0.622953723025;0.160164390203;6.4296083947;0.00488655668766;22.0
418;0.493543609465;0.1;5.97238668837;0.00246836494089;61.0
419;0.449614763601;0.672999388829;1.20291216688;0.0113679537276;27.0
420;0.493435754748;3.07730817219;2.83604932474;0.00760832090865;23.0
421;0.492993065944;0.640650458348;1.79172740912;0.00576542963794;29.0
