;thetaS;thetaR;alpha;n;AirEntry;resid;NrIter
63;0.924803446945;0.0470449566005;0.1;10.0;1.24228895303;0.0483964796999;38.0
64;0.459923302583;0.0592911516349;0.1;10.0;1.1019936966;0.0114217544172;74.0
65;0.537957998452;0.0;0.1;0.175299370932;1.23329628724;0.0163300894121;34.0
66;0.888096807444;0.089007720383;0.128422371259;10.0;1.14903100183;0.0182476539369;20.0
67;0.592701368818;0.0;0.1;1.55265286279;1.19719152837;0.00237487256649;80.0
68;0.538244626302;0.0;0.435127036408;1.7412562764;1.30640279646;0.00564937058895;28.0
69;0.587475025681;0.0211241728572;0.1;10.0;1.22535041757;0.0133390314418;48.0
70;0.893563225646;0.0300209734073;0.1;10.0;1.29833598225;0.0142030878868;33.0
71;0.592748005578;0.0544672891969;0.1;10.0;1.23312556545;0.00658002806681;35.0
72;0.588815662402;0.0201927291022;0.1;10.0;1.22454988177;0.00783870041484;37.0
73;0.889187422065;0.0449188210379;0.1;10.0;1.35171877427;0.0269561992086;79.0
74;0.602805631438;0.0162832080505;0.1;10.0;1.29156552619;0.0229486148025;46.0
75;0.960247434832;0.0117869568723;0.1;10.0;1.51417733614;0.033435085013;100.0
76;0.489909462124;0.0412957831354;0.1;10.0;1.24146014264;0.00585717114413;36.0
77;0.658918117107;0.0111192252963;0.1;3.70776169325;1.1767326128;0.00535863666177;55.0
78;0.667860629415;0.0;0.1;1.26146522315;1.25339907723;0.00868868321235;65.0
79;0.888494650403;0.0705897371838;0.1;10.0;1.25916191237;0.00738785152403;33.0
80;0.537752286528;0.00111750379079;0.1;0.6286870862;1.22988961601;0.00448856232267;34.0
81;0.745867787315;0.0365946520279;0.1;10.0;1.17740342295;0.0317260199188;45.0
82;0.931685521264;0.0440843375558;0.1;10.0;1.39840494299;0.0505486809302;99.0
83;0.637272215746;0.0815272469402;0.1;10.0;1.15255475284;0.00751873018769;42.0
84;0.547761966959;0.0587749218411;10.0;0.277915576613;1.3848385942;0.000784611380829;34.0
85;0.909545150998;0.0725502020567;0.1;10.0;1.18397201547;0.0149355062752;34.0
86;0.543098387451;0.0669486537742;6.1692478896;1.52530986872;1.37811677583;0.00861642757943;36.0
87;0.84724797659;0.06999065207;0.1;10.0;1.31357339695;0.0164994869709;35.0
88;0.63530796519;0.0622093997891;0.1;3.17836940998;1.14379966351;0.0170041109531;79.0
89;0.519059970081;0.0;0.1;2.59298978836;1.18196635279;0.00434710647902;100.0
90;0.689699234936;0.0;0.1;0.546483055511;1.1622168846;0.0362933849643;35.0
91;0.672228724394;0.0648788024315;0.1;10.0;1.13813194288;0.0195547552259;35.0
92;;;1.0;1.0;1.5;0.286259900067;2.0
93;0.556623447515;0.000651907475159;0.1;0.295070289911;1.22971730777;0.00464241507267;27.0
94;;;1.0;1.0;1.5;0.0;2.0
95;0.606307347716;0.0811277958316;0.1;10.0;1.16500677744;0.000946053288929;33.0
96;0.617947193698;0.0663573273471;0.1;10.0;1.18794401114;0.0066548769888;36.0
97;0.48439307132;0.0486964442576;0.1;10.0;1.26257630386;0.00482396750329;46.0
98;0.85609008851;0.0811521898344;0.1;10.0;1.39617214509;0.0740350047829;32.0
99;0.896862208225;0.0584451430799;0.1;10.0;1.32624516149;0.049535417794;100.0
100;0.604076597163;0.0;0.1;10.0;1.22458522113;0.00462720787483;52.0
101;0.912187113553;0.0366659699329;0.1;10.0;1.39818540616;0.0451752282588;100.0
102;0.827550876282;0.074461079869;0.1;10.0;1.23001215988;0.0149045568537;35.0
103;0.506545608656;0.0214077539141;0.1;10.0;1.34398680644;0.00471595136707;44.0
104;0.54588179452;0.0208969794473;0.1;10.0;1.30643278413;0.00563508660475;36.0
105;0.53391970764;0.00965596663587;0.1;10.0;1.3199773988;0.000397745495714;47.0
106;0.495276980149;0.0283359119615;0.1;1.65270343281;1.50226998279;0.00546779420164;100.0
107;0.531895402858;0.0;0.1;10.0;1.27252394246;0.0018703574181;85.0
108;0.532071428256;0.0180430557317;0.1;10.0;1.32591798019;0.00970557823811;75.0
109;0.731323690102;0.0272373094415;0.1;10.0;1.40257339769;0.0312848702141;100.0
110;0.737975836335;0.0;0.1;9.30105493336;1.15636697815;0.0175824325524;43.0
111;0.729326582584;0.00200373850064;0.1;0.714056947976;1.14053678156;0.0328714957919;46.0
112;0.59777478726;0.0392696736775;0.1;10.0;1.23016349742;0.0139425900798;33.0
113;0.90498467478;0.0528270992982;0.1;10.0;1.3368139199;0.0538135426096;87.0
114;0.878531155725;0.092398188917;0.1;10.0;1.17312814892;0.0124962566675;34.0
115;0.518462312998;0.0158076483239;0.1;10.0;1.32705390667;0.00482051280541;66.0
116;0.591262430873;0.0449257564887;0.1;10.0;1.61694750357;0.0708301562697;100.0
117;0.806323218709;0.0913440365945;0.1;10.0;1.13695240067;0.0139128764155;35.0
118;0.45347189705;0.0267910505766;0.1;10.0;1.32936202627;0.00339226301579;94.0
119;0.583672335648;0.0390303313483;0.1;10.0;1.21689574564;0.01830259715;36.0
120;0.622469239853;0.0336924936179;0.1;10.0;1.2022727903;0.0187261857458;35.0
121;0.756438150312;0.0535742169645;0.1;10.0;1.17238190202;0.0419223472097;42.0
122;0.722785567519;0.0271835385117;0.1;10.0;1.27783102911;0.0252542321816;91.0
123;0.693240476613;0.0296950070159;0.1;10.0;1.58608032312;0.0964803144315;100.0
124;0.751791017381;0.0496374930764;0.1;10.0;1.26956649394;0.0337127609049;38.0
125;0.519194403169;0.0;0.1;0.0239813640441;1.37183245676;0.0051194505512;23.0
126;0.543715662776;0.0;0.1;2.62072772009;1.17575088632;0.0130123822071;60.0
127;0.76214543287;0.0280010215894;0.1;10.0;1.26658450255;0.0239571525863;53.0
128;0.699705498853;0.0;0.1;1.66252652555;1.18616186572;0.00661722366166;65.0
129;0.687652413073;0.0917919592118;0.1;10.0;1.15691107868;0.00439079426665;31.0
130;0.685773385905;0.0660317357567;0.1;10.0;1.20041282539;0.0352997229352;32.0
131;0.686335129669;0.0;0.1;5.52239679555;1.21491128331;0.011570382177;81.0
132;0.586294115683;0.0;0.1;7.6505806149;1.15892143961;0.0144353053264;71.0
133;0.569129982897;0.0211026432711;0.1;10.0;1.24491144128;0.0295722595578;40.0
134;0.614552584697;0.033801508027;0.1;10.0;1.23980528095;0.0107924195955;35.0
135;0.778301002255;0.14455466631;0.1;3.60963972717;1.12020779704;0.00358535794356;65.0
136;0.680468925361;0.0368212890416;0.1;10.0;1.17526579528;0.0336357518518;37.0
137;0.875916795743;0.0752327883062;0.1;10.0;1.14445468586;0.0265254858442;31.0
138;0.899691278283;0.0;0.1;2.80055343599;1.16356659835;0.100114488106;100.0
139;0.78411671852;0.0634828907565;0.1;10.0;1.18715917605;0.0226865900641;37.0
140;0.729329326028;0.0335814605041;0.1;10.0;1.41495199051;0.0363125708907;100.0
141;0.623957895425;0.0;0.1;1.90454208974;1.20113051825;0.0105444302086;50.0
142;0.841687735409;0.101456446463;0.1;1.59038943107;1.14717881578;0.0277342524916;61.0
143;;;1.0;1.0;1.5;0.904793302296;2.0
144;0.720001050082;0.0824101020268;0.1;10.0;1.16088646184;0.00537191438305;31.0
145;0.723807986243;0.0618754559976;0.1;10.0;1.18282942383;0.00692945271138;43.0
146;0.660346773438;0.0873155017078;0.1;10.0;1.14956811503;0.00606593355452;31.0
147;0.374270128553;0.0;10.0;0.01;1.39431886315;0.0014390280284;41.0
148;0.446311852068;0.0440346290804;0.1;0.0376087615416;1.19411299248;0.00293658995655;38.0
149;0.595611401552;0.0;0.1;0.552950849965;1.16807952254;0.0107119038553;33.0
150;;;1.0;1.0;1.5;0.868651682535;2.0
151;0.879048486793;0.0611204263546;0.1;10.0;1.29812636657;0.0157969108929;31.0
152;0.679922150623;1.82232579099e-05;0.1;10.0;1.20977347339;0.0169759204495;44.0
153;0.536542037044;0.000535374734139;0.1;2.0179609292;1.2007108986;0.00245862876961;37.0
154;0.785663239278;0.168612307131;0.1;10.0;1.19832366938;0.0428933624504;42.0
155;0.601302957103;0.0;1.35895692161;10.0;1.27249162838;0.00304521646597;29.0
156;;;1.0;1.0;1.5;0.585577144021;2.0
157;0.447360249934;0.0171706829196;0.1;10.0;1.18783137305;0.000663845531993;100.0
158;0.900128901417;0.0334257230058;0.1;10.0;1.22581376702;0.0115693923382;37.0
159;0.90829251783;0.0552602934495;0.1;10.0;1.23382828771;0.019466592776;39.0
160;;;1.0;1.0;1.5;1.34662548347;2.0
161;0.869434511057;0.0660077568749;0.1;10.0;1.20178893161;0.00894356507747;33.0
162;0.621931049702;0.124730840508;0.101907775198;5.45316264585;1.11355509509;0.00076174251545;29.0
163;0.901134142253;0.058124481502;0.1;10.0;1.25908625678;0.0305627147086;35.0
164;0.634591467721;0.114674910445;0.1;2.50966257801;1.14379922822;0.000430505082266;45.0
165;0.889524381723;0.0675026679986;0.1;10.0;1.25167678839;0.00583848852504;28.0
166;0.572608740373;0.0321594705412;0.1;10.0;1.25020565582;0.00536770792277;43.0
167;0.600554531562;0.0554551288243;0.1;10.0;1.17534486196;0.00273747188721;37.0
168;0.892242797649;0.0763724825276;0.1;10.0;1.32431605789;0.022334731826;38.0
169;0.519467709273;0.0;0.1;10.0;1.1582786927;0.0087346888123;100.0
170;0.586835759118;0.0;0.1;3.48541743531;1.15796710324;0.0135185666213;40.0
171;0.912177262809;0.0487367037464;0.1;10.0;1.32080236455;0.0332259699041;40.0
172;0.314682929123;0.00613389322976;0.1;0.0216721067513;1.2490198821;0.00195622073376;39.0
173;0.646430890644;0.0595897626674;0.1;10.0;1.18036972867;0.00815147325431;34.0
174;0.904588522564;0.048609964453;0.1;10.0;1.15799453916;0.0489128014576;31.0
175;0.549467042282;0.0586574791456;2.23247918609;10.0;1.27057092216;0.0026802484818;46.0
176;0.549001426716;0.0;0.1;0.853851399374;1.23290269325;0.00182279912021;39.0
177;0.768491049378;0.0820745178694;0.1;10.0;1.15282012192;0.0115898040028;33.0
178;0.44159570462;0.041551226582;2.84894076872;4.20964533382;1.35600330793;0.000844571379482;34.0
179;0.873267024934;0.0774705226725;0.1;10.0;1.17058838194;0.0127163149209;30.0
180;0.835314716174;0.0309071686834;0.1;10.0;1.15788675787;0.0345161602599;42.0
181;0.334649653737;0.0679570972363;0.1;0.253772088988;1.13529021324;0.00570885093316;100.0
182;0.60165130949;0.0;0.1;0.188925788654;1.25978986097;0.0230084268652;29.0
183;0.918294465677;0.0452391075282;0.1;10.0;1.19494727407;0.0254447774714;37.0
184;0.782751933079;0.0;0.1;5.31320086489;1.18088687909;0.00985776342979;57.0
185;0.809237986236;0.0534553768982;0.1;10.0;1.23875585814;0.0100563026097;33.0
186;0.590357586689;0.0;0.1;3.92695647317;1.1816813825;0.0129749263716;100.0
187;0.679934757042;0.0421852583562;0.1;10.0;1.23176954852;0.0123971381918;35.0
188;0.916503809175;0.0491854784483;0.1;10.0;1.31324830413;0.0196948065511;77.0
189;0.591976330762;0.0583576526167;0.1;10.0;1.22364089767;0.00585821309661;36.0
190;0.591563351832;0.0;0.1;7.46216132911;1.20682255027;0.00512167813019;100.0
191;0.76046489309;0.123224006323;0.149912233087;10.0;1.20157146283;0.0150192887567;31.0
192;0.487428489991;0.0;0.1;3.53731422874;1.23008213403;0.00582486480274;51.0
193;0.544177943269;0.0362040617117;0.1;10.0;1.24465109856;0.0366675711367;36.0
194;0.568984306662;0.0;0.1;0.596178959494;1.24415046101;0.00481058450494;51.0
195;0.685403171791;0.0237732437508;0.1;1.66769143984;1.24526548227;0.000114890940936;100.0
196;0.536150544862;0.0186651045481;0.1;1.61289693131;1.18845156345;0.00518562954242;40.0
197;0.483028835819;0.0;0.1;6.43886203836;1.14240371697;0.00946755874919;56.0
198;0.576227175269;0.0;0.1;1.02498700553;1.22351764167;0.00128006823889;40.0
199;0.566403877782;0.0;0.1;3.5070715689;1.20062423823;0.00295182936443;51.0
200;0.687472343969;0.0869695814565;0.1;2.44336808669;1.13265478408;0.0164679643362;52.0
201;0.585231446976;0.0;0.1;2.02670395913;1.18356319237;0.00667199086276;42.0
202;0.602413396299;0.0;0.1;5.28570717927;1.20141811214;0.0016561015348;51.0
203;0.500881125704;0.000599765428397;0.1;0.667532246402;1.21802130335;0.00410060915713;39.0
204;0.706194861117;0.0713902482821;0.401328233262;10.0;1.23999300395;0.00645034582679;37.0
205;0.495877950221;0.0;0.1;7.59767962945;1.17029964235;0.00604146169559;70.0
206;0.53089080496;0.0;0.1;0.667548245271;1.26672287102;0.00456474552666;83.0
207;0.927884408527;0.0480475010413;0.12407204735;10.0;1.24739241306;0.017008255862;36.0
208;0.581319546806;0.0904911812398;2.57655459232;1.56450707916;1.27482453629;0.00651282313728;67.0
209;0.706350265264;0.0766041887062;0.1;4.31011032772;1.13017781698;0.0190123719795;48.0
210;0.917798142028;0.0508837483266;0.1;10.0;1.24632014071;0.0237332929174;37.0
211;;;1.0;1.0;1.5;2.11627284688;2.0
212;0.909501234554;0.0497390418618;0.1;10.0;1.27801615606;0.0300605765022;63.0
213;0.724983584968;0.0535738924085;0.1;10.0;1.22529617294;0.00831899476728;36.0
214;0.640026635857;0.0650257005406;0.175496099616;1.28964488623;1.30228924492;0.00306488312891;35.0
215;0.91610972307;0.0473398501604;0.1;7.04671308088;1.28782549555;0.00839807799008;32.0
216;0.542421591593;0.0;0.1;10.0;1.18371467707;0.00230317719983;100.0
217;0.655932925777;0.0389714177706;0.1;10.0;1.23980736914;0.00927393515667;46.0
218;0.905009460023;0.0515956736229;0.1;10.0;1.29686849901;0.0310433055101;60.0
219;0.475973009696;0.0;0.1;10.0;1.22671008422;0.00531648340079;52.0
220;0.543957761473;0.0302317334854;0.226027479816;8.25081461862;1.20242936627;0.0023743616047;53.0
221;0.834145640973;0.0459204406973;0.148028462016;10.0;1.33710979549;0.0203355406728;39.0
222;0.529061725764;0.0481291630326;0.272779182363;10.0;1.3274359481;0.0028632922144;45.0
223;0.619921982751;0.0132987677203;0.1;10.0;1.25526015301;0.0221915849049;41.0
224;0.902850717677;0.0604050719346;0.1;10.0;1.33965726464;0.0399285436837;70.0
225;0.552388337075;0.0;0.1;7.15291613432;1.19060329686;0.00387114857584;52.0
226;0.589715606344;0.034011144957;0.28245399724;10.0;1.2847917425;0.000378223621701;39.0
227;0.922104598256;0.0401789920268;0.149305204368;10.0;1.30184949538;0.0100831248592;34.0
228;0.519324061174;0.0284422805039;0.1;10.0;1.3386470687;0.013975993705;38.0
229;0.561367929037;0.0342512611931;0.234731953318;8.98287879843;1.33476056026;0.00117226229061;32.0
230;0.669374191882;0.0732907759144;0.1;10.0;1.21571348097;0.00238160625771;34.0
231;0.642232630041;0.0736675882835;0.338284984059;10.0;1.21483769944;0.00364370169625;39.0
232;0.801742958539;0.0565886040937;0.1;10.0;1.21457784952;0.0121216771113;34.0
233;0.797659229543;0.0728948448618;0.1;10.0;1.20209204826;0.0175424669029;33.0
234;0.772159580909;0.0742131135725;0.1;10.0;1.17635461841;0.00838474496124;32.0
235;0.590507928716;0.0336851547225;0.1;4.97882856732;1.18214424711;0.000773753804016;58.0
236;0.751882680824;0.0803698134227;0.1;10.0;1.16602438244;0.0102778814883;36.0
237;0.698667899727;0.0706726528634;0.1;10.0;1.14934888218;0.00821611621917;38.0
238;0.702245356666;0.0459991693287;0.159350806624;10.0;1.31608875625;0.0139892145126;31.0
239;0.490360019984;0.0181108907157;0.1;10.0;1.33204522737;0.00190984125619;100.0
240;0.626522749695;0.0388190282007;0.116678709785;10.0;1.31087969354;0.00405097889829;35.0
241;0.491609998696;0.0245560759065;0.1;10.0;1.31668580316;0.00820552247313;62.0
242;0.504061345418;0.0;0.120690354841;10.0;1.22868003519;0.0044613825826;28.0
243;0.4645948153;0.0149096525131;0.454873655917;10.0;1.36462342614;0.00558313174115;38.0
244;0.652537194;0.0231548091614;0.155771821273;5.20061509615;1.30297684359;0.00151097750629;48.0
245;0.88767731092;0.0562252944238;0.1;10.0;1.35315097244;0.0408464147904;100.0
246;0.432805690691;0.0168045031835;0.1;10.0;1.4966725287;0.0106641533184;100.0
247;0.48249780077;0.0216675416412;0.1;10.0;1.34179023511;0.00374497656543;58.0
248;;;1.0;1.0;1.5;0.432631617489;2.0
249;0.424258998891;0.0162557080549;0.1;3.38038289257;1.52510862814;0.0016939018184;92.0
250;;;1.0;1.0;1.5;1.41416808864;2.0
251;0.915249551453;0.0349124121644;0.1;10.0;1.28200117874;0.0215950163035;41.0
252;;;1.0;1.0;1.5;1.26289530464;2.0
253;0.458074199895;0.0;0.1;0.421676833654;1.22891976426;0.0129151346055;50.0
254;0.485789359227;0.0;0.1;6.15558838335;1.24508322972;0.00229464076749;80.0
255;0.631317758959;0.0;0.1;0.149899194213;1.29781444896;0.00369590446418;43.0
256;0.936396153887;0.037548103898;0.100448573091;10.0;1.39798641321;0.0357060933443;32.0
257;0.919777159531;0.0317415246033;0.1;10.0;1.16674667681;0.043322861003;33.0
258;0.581462679915;0.0605217233062;0.1;0.250885673265;1.31045656282;0.0043376651791;39.0
259;0.92058090364;0.0455539873896;0.1;7.4434324587;1.15242505678;0.0421775476611;54.0
260;0.519609183346;0.0259311135316;0.112006791412;10.0;1.28377721704;0.00360076334195;38.0
261;0.927477582392;0.0408803324805;0.1;10.0;1.31820736807;0.0370013637777;65.0
262;0.345626684332;0.000644616676023;0.1;0.633893164878;1.22706695733;0.00693954810558;40.0
263;0.840725823736;0.0821494711443;0.1;6.6292548036;1.17560872453;0.0098029865001;49.0
264;0.410059813696;0.0;0.1;1.81001942391;1.2972074453;0.00201691455299;74.0
265;0.921547005357;0.0397224430855;0.1;10.0;1.27280716482;0.0380752079071;44.0
266;0.598501221235;0.0;0.1;0.0380509978608;1.33585501213;0.00759957434186;38.0
267;0.932207886893;0.0376145463581;0.1;10.0;1.30950500613;0.0227557857965;58.0
268;0.576106708506;0.0;0.1;0.0273320051396;1.42447847535;0.00196964553206;39.0
269;0.518369951374;0.0;0.1;1.9795807147;1.21053538997;0.00991430933314;47.0
270;0.488890986028;0.0;0.562957636875;5.29624471419;1.24800628097;0.00395137271262;42.0
271;0.544260799166;0.0;0.1;10.0;1.1768794243;0.00169313800299;60.0
272;0.461325590316;0.0;0.367015393506;10.0;1.23416715866;0.00185255506467;30.0
273;0.800460505756;0.0935669541919;0.1;10.0;1.23159843613;0.0133887555539;34.0
274;0.866381262224;0.0774950818231;0.1;10.0;1.29124296616;0.0283122285459;100.0
275;0.928653669521;0.0423433408108;0.1;10.0;1.2343742628;0.0285048631116;35.0
276;0.931192912906;0.0291737888857;0.1;10.0;1.25087308778;0.0326325459214;39.0
277;0.413985069624;0.0121498406658;0.402486812936;9.44062781612;1.59447202279;0.0174127627959;44.0
278;0.63825593511;0.0;0.1;0.0731647269742;1.27843375103;0.016584278572;43.0
279;0.908606120554;0.0550287076256;0.1;10.0;1.30354183137;0.0669354402818;55.0
280;;;1.0;1.0;1.5;1.80615209062;2.0
281;0.461123877418;0.0;0.1;1.126788989;1.22143445918;0.00519678667698;39.0
282;0.423585166237;0.0;0.1;0.231497523304;1.23652623083;0.00109679548916;36.0
283;0.450694658853;0.0603122861793;1.6937347201;0.272274703242;1.27385465548;0.000462985286025;27.0
284;0.44933354799;0.0;0.1;0.328405012128;1.23339331417;0.00714609286923;28.0
285;0.477693320555;0.0;0.1;9.58740770259;1.20365068767;0.00171012575296;99.0
286;0.94370333366;0.0414906312699;0.1;10.0;1.38895457983;0.0859421198466;100.0
287;0.933932462306;0.037708902416;0.1;10.0;1.39432990828;0.0333126280884;100.0
288;0.418903976422;0.0124288402885;0.1;1.45445434708;1.81231699668;0.00251629087135;83.0
289;0.551653372687;0.0220361380962;0.1;10.0;1.27848801677;0.00301671026087;43.0
290;0.467347195391;0.0187831702162;0.494117628019;1.93815761027;1.47892572137;0.0077279372827;29.0
291;0.521123186257;0.0;2.3262200279;0.211306510663;1.28432101995;0.00173713958598;49.0
292;0.924385866722;0.0561208993974;0.1;10.0;1.33527639801;0.0396514245501;49.0
293;0.500513368739;0.0117905376459;0.1;10.0;1.33786367098;0.00410964715225;43.0
294;0.564934787224;0.0;0.1;9.28922055434;1.30015252693;0.00165074176894;60.0
295;0.434882235359;0.0;0.1;1.2486070908;1.23880987369;0.0050814844311;100.0
296;0.514494496042;0.0253520288191;0.1;10.0;1.33996659488;0.00179017546523;37.0
297;0.499820009035;0.0180045799911;0.456808207642;10.0;1.38676968262;0.0102991953427;42.0
298;0.890267665771;0.0761004697397;0.1;5.03788308595;1.14168679474;0.0319225747699;69.0
299;0.575325926315;0.0;0.1;10.0;1.20621704186;0.00332543298799;67.0
300;0.46308432173;0.0;0.1;5.76729406806;1.16306451006;0.00499958475594;43.0
301;0.929229405786;0.0380138305629;0.1;10.0;1.35446001841;0.0306761731143;100.0
302;0.435894657639;0.0125030372707;0.171820772851;1.27552547688;1.56596243011;0.00345057580762;35.0
303;0.923421657213;0.0402553607782;0.143421533302;10.0;1.4201828355;0.0232462975903;31.0
304;0.87936777157;0.0518004680719;0.159072491366;10.0;1.33130218027;0.0273183583774;31.0
305;0.536943773239;0.0;0.1;10.0;1.17653051773;0.00673671747812;100.0
306;0.614896425721;0.0;0.1;0.127269223846;1.21684642886;0.00759228394425;31.0
307;0.518948841196;0.0;0.1;5.92505072744;1.24566153086;0.00211721271252;78.0
308;0.461233758193;0.0;0.1;0.906944913152;1.16623689434;0.00789269366758;50.0
309;0.933168002983;0.0449415807611;0.1;10.0;1.33657376912;0.0422612051255;65.0
310;0.478844588769;0.0206154066196;0.1;10.0;1.20765549986;0.00465123991445;46.0
311;0.520937618027;0.0;0.1;0.0210919056833;1.40827748288;0.00250666449887;31.0
312;0.492967872147;0.0;0.1;3.81527970725;1.22858469437;0.00268208011285;61.0
313;0.94384523596;0.0365705755699;0.1;10.0;1.40685374149;0.0278629658458;100.0
314;0.494027787457;0.0;0.1;0.222336856669;1.36208395056;0.00330487277288;40.0
315;0.933572917509;0.0394770114021;0.128192470073;10.0;1.33836448968;0.0139222928529;33.0
316;0.921738620965;0.0453039995309;0.172046901896;10.0;1.32681790759;0.0480305111091;31.0
317;0.925784402764;0.0422077951593;0.1;10.0;1.29307323597;0.0305450628732;68.0
