,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.913275355437,0.912618800707,0.911857962081,0.910976949206,0.909957679649,0.908779653917,0.907419734164,0.905851937835,0.904047261344,0.901973553235,0.89959546104,0.896874480763,0.893769142022,0.890235364456,0.886227020933,0.881696738956,0.876596962056,0.870881276783,0.864505987568,0.857431892163,0.849626176814,0.841064317178,0.831731844118,0.821625819411,0.810755870909,0.799144662827,0.786827723654,0.773852615983,0.760277499763,0.746169201854,0.731600949905,0.716649951006,0.701394993327,0.685914225573,0.670283230984,0.65457346811,0.6388511071,0.623176253346,0.607602523026,0.592176918169,0.576939941224,0.561925888895,0.547163269756,0.532675297977,0.518480424385,0.50459287508,0.491023175924,0.477778648207,0.464863866366,0.452281073024,0.440030549767,0.428110944345,0.416519556478,0.405252585295,0.394305341967,0.3836724312,0.373347905231,0.363325393774,0.353598213128,0.344159457318,0.335002073868,0.326118926473,0.31750284657,0.309146675506,0.301043298819,0.293185673861,0.285566851878,0.278179995443,0.271018392021,0.264075464332,0.257344778049,0.250820047296,0.24449513835,0.238364071845,0.23242102377,0.22666032548,0.221076462907,0.215664075135,0.21041795245,0.205333034007,0.200404405164,0.19562729459,0.190997071184,0.186509240875,0.182159443327,0.177943448593,0.173857153744,0.169896579494,0.166057866838,0.162337273721,0.158731171744,0.155236042924,0.15184847651,0.148565165856,0.145382905371,0.142298587523,0.13930919993,0.136411822516,0.133603624735,0.130881862881
1,0.525218959813,0.524372029465,0.52340183083,0.522292282419,0.521025775117,0.519583200331,0.51794403954,0.516086530382,0.513987924202,0.511624848114,0.508973780589,0.50601164291,0.502716499396,0.499068347403,0.495049964613,0.490647767672,0.48585262493,0.480660559429,0.475073278482,0.469098474731,0.462749860249,0.456046918521,0.449014385644,0.441681497767,0.434081062641,0.426248426014,0.418220407204,0.410034272866,0.401726805781,0.393333509075,0.384887968835,0.376421381791,0.367962241547,0.359536167341,0.351165853645,0.342871116609,0.334669013537,0.32657401361,0.318598201036,0.310751495232,0.303041876025,0.295475604961,0.28805743651,0.280790815119,0.273678055836,0.266720507482,0.259918698341,0.253272464945,0.246781064976,0.240443275532,0.234257478139,0.228221731877,0.222333836004,0.216591383334,0.21099180556,0.205532411585,0.200210419832,0.195022985365,0.189967222584,0.185040224124,0.180239076552,0.17556087331,0.171002725363,0.166561769878,0.162235177256,0.158020156782,0.153913961099,0.149913889707,0.146017291643,0.142221567477,0.138524170735,0.134922608851,0.131414443723,0.127997291946,0.124668824774,0.121426767869,0.118268900864,0.115193056787,0.112197121367,0.109279032246,0.106436778119,0.103668397821,0.10097197937,0.0983456589773,0.0957876200413,0.0932960921261,0.0908693499338,0.0885057122765,0.0862035410516,0.0839612402237,0.0817772548177,0.0796500699228,0.0775782097121,0.0755602364773,0.0735947496804,0.0716803850231,0.0698158135349,0.0679997406796,0.0662309054814,0.0645080796699
2,0.955907018933,0.955280838674,0.954542928858,0.95367387499,0.952651090794,0.951448377663,0.950035453107,0.948377458849,0.946434465738,0.944161001113,0.941505634879,0.938410673268,0.934812023545,0.930639307773,0.9258163171,0.920261906765,0.913891431973,0.906618810482,0.898359264011,0.889032732916,0.878567876324,0.866906467823,0.854007887453,0.839853314615,0.824449169018,0.807829352476,0.790055928003,0.771218031874,0.751429025782,0.730822119889,0.709544887093,0.687753205805,0.665605193783,0.643255633426,0.620851263216,0.598527154422,0.576404239645,0.554587934222,0.533167705314,0.512217397777,0.49179611453,0.471949462358,0.452711001765,0.434103773247,0.416141806142,0.398831546328,0.382173163889,0.366161720929,0.350788193549,0.336040351354,0.321903503725,0.308361125298,0.295395374472,0.282987518911,0.271118281332,0.259768117788,0.248917439343,0.238546786689,0.228636965913,0.219169152405,0.210124968809,0.201486541936,0.193236542721,0.185358212602,0.177835379092,0.170652462807,0.163794477791,0.157247026647,0.150996291669,0.145029022967,0.139332524356,0.133894637644,0.128703725822,0.123748655538,0.119018779191,0.114503916862,0.110194338306,0.106080745122,0.102154253229,0.0984063757359,0.094829006248,0.0914144026747,0.0881551715523,0.0850442529079,0.0820749056707,0.0792406936325,0.0765354719565,0.0739533742246,0.0714888000151,0.0691364029976,0.0668910795294,0.0647479577412,0.0627023870924,0.0607499283828,0.0588863442012,0.0571075897959,0.05540980435,0.0537893026446,0.0522425670953,0.050766240145
3,0.711199057136,0.710145410552,0.708943016225,0.707573140518,0.706015361998,0.704247616543,0.702246310308,0.699986515885,0.697442266394,0.694586959911,0.691393882162,0.687836848311,0.683890955038,0.679533422161,0.674744489868,0.669508324644,0.663813876316,0.65765562257,0.651034137762,0.643956431151,0.636436015693,0.628492690705,0.620152047094,0.611444728788,0.602405504631,0.593072218624,0.583484691329,0.573683641827,0.563709689263,0.553602478251,0.543399955867,0.533137811987,0.522849081205,0.512563894198,0.502309359691,0.492109554694,0.481985599797,0.4719557975,0.462035813837,0.452238886604,0.442576046666,0.433056341878,0.423687055919,0.41447391666,0.405421290616,0.396532361501,0.387809292079,0.379253369281,0.370865133162,0.36264449062,0.35459081503,0.346703033056,0.338979699906,0.331419064309,0.324019124388,0.316777675548,0.30969235138,0.302760658507,0.295980006169,0.289347731291,0.282861119636,0.276517423632,0.270313877323,0.264247708882,0.258316151038,0.252516449723,0.246845871217,0.241301708007,0.235881283564,0.230581956196,0.225401122131,0.220336217941,0.21538472241,0.210544157944,0.205812091587,0.201186135706,0.196663948412,0.192243233743,0.18792174166,0.18369726789,0.179567653634,0.175530785172,0.171584593377,0.167727053162,0.163956182873,0.160270043629,0.156666738641,0.153144412487,0.149701250384,0.14633547744,0.143045357892,0.139829194352,0.136685327037,0.133612133017,0.130608025452,0.127671452843,0.124800898292,0.121994878763,0.119251944364,0.116570677625
4,0.885905546248,0.884297280225,0.882411969086,0.88020568569,0.877628941363,0.874626495176,0.871137362838,0.867095105514,0.862428489148,0.857062608425,0.850920561686,0.843925738649,0.836004737113,0.827090855571,0.817128018488,0.806074888982,0.793908827126,0.780629283988,0.76626020646,0.750851083741,0.734476396254,0.717233415662,0.69923851587,0.68062234586,0.661524345663,0.642087132948,0.622451247881,0.60275063698,0.583109113611,0.563637885942,0.544434118002,0.525580400262,0.507144955846,0.489182392509,0.471734819667,0.45483317438,0.438498631716,0.422744007223,0.407575088402,0.392991856297,0.378989577048,0.365559756842,0.352690962952,0.34036951935,0.328580088573,0.317306152917,0.306530408205,0.296235082738,0.28640219301,0.277013746534,0.268051900785,0.259499086031,0.251338098644,0.243552170423,0.236125018547,0.229040879995,0.222284533548,0.215841311986,0.209697106551,0.203838365397,0.198252087395,0.192925812422,0.187847609001,0.183006060037,0.178390247185,0.173989734332,0.169794550525,0.165795172644,0.161982508022,0.158347877189,0.154882996864,0.151579963297,0.148431236024,0.145429622094,0.142568260789,0.139840608885,0.137240426434,0.134761763096,0.13239894501,0.130146562198,0.127999456494,0.125952709988,0.124001633961,0.122141758316,0.120368821464,0.118678760668,0.117067702821,0.115531955636,0.114067999243,0.112672478164,0.111342193661,0.11007409643,0.108865279637,0.107712972273,0.106614532816,0.105567443191,0.104569303005,0.10361782405,0.102710825069,0.101846226759
5,0.68086821761,0.679821099906,0.67862427418,0.677258608496,0.675703208983,0.673935460957,0.67193114094,0.669664616155,0.667109147648,0.664237310832,0.661021542564,0.657434816372,0.653451436984,0.649047932392,0.644204007156,0.638903506323,0.633135327465,0.626894211476,0.620181343184,0.613004701971,0.60537912032,0.597326032833,0.588872926377,0.58005252948,0.570901801682,0.56146079799,0.55177148841,0.541876607943,0.531818600321,0.521638701989,0.511376194345,0.501067834773,0.490747462356,0.480445763275,0.470190174049,0.460004897491,0.449911005795,0.439926606842,0.430067052617,0.420345172127,0.410771514779,0.401354593512,0.392101119997,0.383016226647,0.374103672229,0.365366029383,0.356804853516,0.348420833351,0.34021392395,0.332183463396,0.324328274487,0.316646752881,0.309136943126,0.301796603973,0.294623264241,0.28761427046,0.280766827337,0.274078032043,0.267544903152,0.261164405003,0.254933468128,0.24884900634,0.242907930947,0.237107162547,0.231443640752,0.225914332168,0.22051623689,0.215246393749,0.210101884503,0.205079837144,0.200177428447,0.195391885909,0.190720489146,0.186160570864,0.181709517452,0.177364769284,0.173123820759,0.168984220135,0.164943569194,0.160999522763,0.157149788126,0.153392124343,0.149724341491,0.146144299855,0.142649909073,0.139239127242,0.135909960007,0.132660459632,0.129488724057,0.126392895951,0.123371161774,0.120421750825,0.117542934312,0.114733024423,0.111990373404,0.109313372661,0.106700451862,0.104150078062,0.10166075484,0.0992310214505
6,0.675936173619,0.674966572377,0.673861440889,0.672603904495,0.671175594174,0.669556690352,0.667726026724,0.665661267267,0.663339169012,0.660735941002,0.657827705929,0.654591064722,0.651003756082,0.64704539271,0.642698244751,0.63794803001,0.632784661515,0.627202897937,0.621202842852,0.614790245886,0.607976572275,0.600778826124,0.59321913407,0.585324117192,0.577124096686,0.568652190619,0.559943363696,0.551033489525,0.54195847653,0.532753496436,0.523452340389,0.514086914209,0.504686872594,0.495279383052,0.485889004272,0.476537660348,0.467244691255,0.458026960666,0.448899004043,0.439873202361,0.430959969481,0.422167943783,0.413504177042,0.404974315553,0.3965827702,0.388332873492,0.380227022618,0.372266808328,0.364453129956,0.35678629729,0.349266120191,0.341891986983,0.334662932682,0.32757769813,0.320634781048,0.31383247996,0.307168931865,0.300642144464,0.294250023639,0.287990396833,0.281861032891,0.275859658846,0.269983974097,0.264231662326,0.258600401513,0.253087872296,0.247691764943,0.242409785122,0.237239658664,0.232179135467,0.227225992661,0.222378037162,0.217633107697,0.212989076386,0.208443849955,0.203995370627,0.199641616756,0.195380603229,0.191210381689,0.187129040602,0.183134705189,0.179225537256,0.175399734934,0.171655532343,0.167991199197,0.164405040367,0.160895395397,0.157460637996,0.154099175497,0.150809448314,0.147589929365,0.144439123506,0.141355566945,0.138337826663,0.135384499822,0.132494213191,0.129665622562,0.126897412173,0.124188294143,0.121537007906
7,0.625453453249,0.62543838078,0.625420909544,0.625400658324,0.625377185508,0.625349979582,0.625318448151,0.625281905273,0.62523955683,0.62519048369,0.625133622296,0.625067742351,0.624991421183,0.62490301433,0.624800621875,0.624682049962,0.624544766938,0.624385853499,0.624201946215,0.623989173799,0.623743085553,0.623458571452,0.623129773525,0.622749988377,0.62231156105,0.621805770903,0.621222710844,0.620551162105,0.619778467916,0.618890410825,0.617871100147,0.616702878076,0.61536625525,0.61383988901,0.612100619903,0.610123583967,0.607882419412,0.605349586041,0.602496813328,0.599295687986,0.595718383461,0.591738521977,0.587332144919,0.582478750586,0.57716234179,0.571372412052,0.565104791363,0.558362273481,0.551154957924,0.54350026128,0.535422581708,0.526952633452,0.518126499754,0.508984477551,0.49956980232,0.489927344714,0.480102363035,0.470139379695,0.460081229174,0.449968303268,0.439837999616,0.429724363606,0.4196579026,0.409665544986,0.399770714155,0.389993488167,0.380350818593,0.370856785863,0.361522872721,0.352358241592,0.343370005421,0.334563484819,0.325942446957,0.317509323713,0.309265408098,0.301211029099,0.293345705816,0.285668282232,0.27817704422,0.270869820528,0.263744069451,0.256796952868,0.250025399213,0.243426156815,0.236995838903,0.230730961433,0.22462797477,0.21868329011,0.212893301422,0.207254403599,0.201763007376,0.196415551534,0.191208512802,0.186138413829,0.181201829531,0.176395392075,0.171715794725,0.167159794732,0.162724215436,0.158405947705
8,0.583634303535,0.583615787196,0.583594324084,0.583569446118,0.583540611164,0.583507191426,0.583468460051,0.583423575684,0.583371564681,0.583311300649,0.583241480925,0.583160599604,0.583066916632,0.582958422483,0.582832797879,0.582687367975,0.58251905044,0.582324296827,0.582099026683,0.581838553911,0.581537505011,0.581189729025,0.580788199335,0.580324907864,0.579790752815,0.579175421915,0.578467274086,0.577653223824,0.576718634102,0.575647225489,0.574421011317,0.573020270929,0.57142357534,0.569607881465,0.567548712314,0.565220440454,0.562596690105,0.559650868861,0.556356832584,0.552689676398,0.548626631144,0.544148029115,0.539238287189,0.533886842109,0.528088964423,0.521846377299,0.515167615596,0.508068079464,0.50056976337,0.492700672136,0.484493965634,0.475986898259,0.46721963474,0.458234028379,0.449072441941,0.43977667734,0.430387061348,0.420941714076,0.41147600813,0.402022210821,0.392609290822,0.383262864026,0.374005250704,0.364855616346,0.355830170923,0.346942404838,0.338203343796,0.329621808801,0.321204671086,0.312957094902,0.304882763604,0.296984086499,0.289262385382,0.281718060782,0.274350738668,0.267159398827,0.260142486418,0.253298008286,0.246623615684,0.24011667496,0.233774327705,0.227593541717,0.221571154021,0.215703907029,0.209988478845,0.204421508541,0.198999617156,0.193719425069,0.188577566292,0.18357070016,0.178695520827,0.173948764914,0.169327217606,0.164827717445,0.160447160029,0.156182500813,0.152030757136,0.147989009629,0.144054403095,0.140224146959
9,0.863183641383,0.862069980664,0.860804939437,0.859370265545,0.857746166673,0.855911366211,0.853843220566,0.851517910378,0.848910717217,0.845996395027,0.842749641541,0.839145668831,0.835160864217,0.830773523187,0.825964625655,0.820718616922,0.815024146724,0.808874715324,0.802269176181,0.795212051187,0.787713626604,0.779789814689,0.771461785322,0.762755391244,0.753700426947,0.744329772773,0.73467848102,0.724782859839,0.71467960422,0.704405013124,0.693994319592,0.683481148351,0.672897104369,0.662271486865,0.651631116927,0.641000262964,0.63040064648,0.619851510659,0.60936973537,0.598969984133,0.588664870819,0.578465136198,0.56837982663,0.558416469188,0.548581239152,0.538879117211,0.529314034787,0.519889006737,0.5106062513,0.501467297601,0.492473081314,0.483624029267,0.474920133885,0.466361018383,0.457945993656,0.449674107728,0.441544188626,0.433554881431,0.42570468024,0.417991955654,0.410414978384,0.402971939477,0.395660967608,0.388480143847,0.381427514228,0.374501100441,0.367698908899,0.361018938409,0.354459186648,0.348017655613,0.341692356191,0.335481311975,0.329382562441,0.323394165569,0.317514200004,0.311740766806,0.306071990867,0.300506022036,0.295041035998,0.289675234939,0.284406848041,0.279234131819,0.274155370336,0.269168875311,0.264272986132,0.259466069796,0.254746520787,0.250112760899,0.245563239016,0.241096430852,0.236710838673,0.232404990976,0.228177442166,0.224026772207,0.21995158627,0.215950514356,0.212022210933,0.208165354554,0.204378647472,0.200660815265
