;Keruuv;Alue;Kohde;koeala;syvyys_cm;Lieriö;Db_x;Ds;Org;tp;WC03_x;WC1_x;WC5_x;WC10_x;WC33_x;WC100_x;WC1500_x;v03_x;v1_x;v5_x;v10_x;v33_x;v100_x;KivetM;KivetV;Huom1;Huom2;Huom3;1piste;2piste;kuoppa;Pkoord;Ikoord;B_hor;erä;pl;toisto
208;2014;;1221;1.0;14-20;749;1.05899568449;2.529365;10.49;58.1319546806;55.6154223184;53.8307262878;50.1875310073;45.504381273;32.615655428;21.5451725316;18.098236248;100.0;100.0;96.4912280702;98.2456140351;94.8697296136;93.1756272991;0.0;0.0;;punertavanruskeaa kiv.maata, muutama juuri;;;;;;;;;;
209;2014;;1221;1.0;1-7;679;0.712928698988;2.42782;19.32;70.6350265264;61.0678364264;59.2385229951;51.9403910129;48.6259555275;46.1337549991;39.9064406352;15.3208377412;100.0;100.0;100.0;100.0;100.0;98.3333333333;0.0;0.0;;tummanruskeaa multamaista kiv.maata;;;;;;;;;;
210;2014;;1221;2.0;humus;680;0.128057753433;1.557845;94.97;91.7798142028;77.7528746505;50.4228156291;39.1225402345;35.5844348394;32.4916012117;31.1196827932;10.1767496653;100.0;93.75;90.625;93.75;93.75;90.625;0.0;0.0;;tummaa multamaista humusta, juuria;;;;;;;;;;
211;2014;;1221;2.0;1-7;321;0.822392578925;2.545465;9.09;;66.6986329482;64.9593815955;60.3793530332;56.8180288347;55.0539310341;49.7202268856;10.8309102644;100.0;97.8642855013;97.8642855013;91.70131919;91.70131919;91.70131919;66.13;24.9547169811;;tummaa multaisen savista;;;;;;;;;;
212;2014;;1224;1.0;humus;766;0.140327385701;1.5506;95.6;90.9501234554;71.36882903;46.3297840997;34.5049516627;32.1414953711;30.0347723507;28.6906981656;9.94780837236;100.0;98.0392156863;100.0;98.0392156863;98.0392156863;96.0784313725;0.0;0.0;;tumma humus, juuria;;;;;;;;;;
213;2014;;1224;1.0;14-20;754;0.699854897564;2.544775;9.15;72.4983584968;54.5706836565;47.2132485921;37.6533123055;31.8565452851;26.1543642068;22.8303439573;10.7147784817;100.0;101.754385965;100.0;100.0;100.0;100.0;0.0;0.0;miner;punaruskeaa ja harmaata kiv.maata, juuria;;;;;;;;;;
214;2014;;1224;1.0;1-7;757;0.906281540635;2.517635;11.51;64.0026635857;;54.7798171564;42.2250087359;30.8983189293;22.3205785588;18.2926040377;13.0051401081;100.0;100.0;100.0;100.0;98.3361064892;98.3361064892;0.0;0.0;miner;ruskeaa kiv.maata, muutamia juuria;;;;;;;;;;
215;2014;;1224;2.0;humus;117;0.141608884716;1.688025;83.65;91.610972307;76.3714176529;63.3234445355;34.0134755107;29.1084929693;25.0789718595;23.0282334376;9.46797003208;100.0;93.75;93.75;93.75;96.875;93.75;0.0;0.0;;humus, paljon juuria;;;;;;;;;;
216;2014;;1224;2.0;14-20;755;1.10986300774;2.596295;4.67;54.2421591593;43.8948491658;40.6759358218;31.3361566222;-40.1772507785;19.4888650583;15.9389037336;11.5314766504;100.0;100.0;100.0;100.0;101.848160393;98.1518396066;20.11;7.58867924528;;punaruskeaa kiv.maata, muutama juuri, kiviä, ;;;;;;;;;;
217;2014;;1224;2.0;1-7;336;0.881706284403;2.5626;7.6;65.5932925777;47.0649914463;42.7920701099;34.5805718296;27.5058444839;20.5314204559;17.6025635774;7.79428355412;100.0;98.2876712329;98.2876712329;96.5753424658;98.2876712329;98.2876712329;0.0;0.0;;pinta ja pohja harmaata, juuria aika paljon, multamaista kiv.maata;;;;;;;;;;
218;2014;;1224;3.0;humus;323;0.151618200479;1.59614;91.64;90.5009460023;68.750258646;43.6115719366;33.8292402796;30.391131832;28.1202334116;26.3336874516;10.3191347246;100.0;100.0;97.9381443299;97.9381443299;97.9381443299;97.9381443299;0.0;0.0;;humusta, paljon juuria;;;;;;;;;;
219;2014;;1224;3.0;14-20;338;1.3762573249;2.62631;2.06;47.5973009696;36.0525155284;33.6483353462;25.9400175305;21.0297851246;12.6355288953;8.22786522797;5.0233392359;100.0;98.2486865149;98.2486865149;98.2486865149;98.2486865149;96.4973730298;0.0;0.0;;harmaata ja ruskeaa kiv.maata;;;;;;;;;;
220;2014;;1224;3.0;1-7;69;1.12921407378;2.57755;6.3;54.3914723527;;43.2526482646;32.6872924354;25.3602555855;23.9451918299;20.7272824241;8.20938631641;100.0;100.0;100.0;98.2517818411;98.2517818411;96.5035636823;12.25;4.62264150943;;ruskeaa ja punertavanruskeaa kiv.maata;;;;;;;;;;
221;2014;;1249;1.0;humus;666;0.406555473195;2.45128;17.28;83.4145640973;76.4331624842;39.0968096009;31.5048400067;26.4618650347;20.5019855224;17.0544244507;9.18408813947;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;;tummanharmaa multa ja kiv.maa, juuria aika paljon;;;;;;;;;;
222;2014;;1249;1.0;14-20;330;1.22466063696;2.60032;4.32;52.9034643058;;38.1852955446;24.5959146681;17.1194270983;12.9820825534;11.1262640196;9.62583260652;100.0;98.2847341338;98.2847341338;98.2847341338;98.2847341338;98.2847341338;0.0;0.0;;punertavanruskeaa kiv.maata, muutama juuri;;;;;;;;;;
223;2014;;1249;1.0;1-7;756;0.99990734739;2.630795;1.67;61.9921982751;38.855049787;36.985072891;30.0633673656;25.3744700742;20.0366628898;15.3896307528;2.65975354406;100.0;98.1818181818;96.3636363636;98.1818181818;98.1818181818;98.1818181818;0.0;0.0;;punertavaruskea kiv.maa;;;;;;;;;;
224;2014;;1249;2.0;humus;326;0.164973568031;1.698145;82.77;90.2850717677;75.7298401263;35.5412854617;31.7109541162;27.0577000206;23.5565377751;21.835881116;12.0810143869;100.0;103.831417625;100.0;96.1685823755;96.1685823755;96.1685823755;0.0;0.0;;humus, aika paljon juuria;;;;;;;;;;
225;2014;;1249;2.0;14-20;667;1.17139748382;2.616995;2.87;55.2388337075;45.2468874346;42.3285815048;33.8168558761;25.4300127084;22.1896414845;15.6431714257;8.11778456285;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;punertavanruskeaa kiv.maata;;;;;;;;;;
226;2014;;1249;2.0;1-7;675;1.06451157925;2.59457;4.82;58.9715606344;;43.9774640015;29.4945729903;22.660379253;17.3406530292;14.4071676355;6.8022289914;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;;harmaata ja punertavanruskeaa kiv.maata, muutama juuri;;;;;;;;;;
227;2014;;1249;3.0;humus;678;0.133818458041;1.717925;81.05;92.2104598256;82.530568394;54.849033113;34.1525581365;28.6297487813;25.232827345;23.5006223741;8.03579840536;100.0;97.0588235294;94.1176470588;97.0588235294;97.0588235294;94.1176470588;0.0;0.0;;humus, multamainen, juuria;;;;;;;;;;
228;2014;;1249;3.0;14-20;137;1.26129847024;2.62401;2.26;51.9324061174;30.0987668941;28.9370488414;20.2787192668;15.1761454997;11.9669796085;9.89385844273;5.68845610078;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;punertavanruskeaa kiv.maata;;;;;;;;;;
229;2014;;1249;3.0;1-7;143;1.14552713021;2.61159;3.34;56.1367929037;;38.2141944865;24.8042411382;17.1909310994;12.4663137397;10.2965845719;6.85025223863;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;;punertavanruskeaa kiv.maata;;;;;;;;;;
230;2014;;1252;1.0;1-7;668;0.82026609865;2.48095;14.7;66.9374191882;56.102381721;44.3878255971;36.0295776132;30.8715304137;25.1801164168;21.0172536077;14.6581551829;100.0;98.3050847458;94.9213437042;93.2847688128;93.2847688128;93.2847688128;0.0;0.0;;tummanruskea kiv.maa, muutama juuri;;;;;;;;;;
231;2014;;1252;1.0;8-14;129;0.887026951035;2.47934;14.84;64.2232630041;58.3985465051;54.0563336987;39.1326120147;34.6147433504;27.4831155212;22.5436727981;14.7335176567;100.0;100.0;96.3636363636;94.7906482911;94.7906482911;94.7906482911;0.0;0.0;;ruskea kiv.maa, jonkin verran juuria;;;;;;;;;;
232;2014;;1252;2.0;15-20;149;0.481195613041;2.42713;19.38;80.1742958539;63.8050788934;50.7780785928;40.2542276874;36.1642010894;31.835146963;29.4448716785;11.3177208187;100.0;100.0;100.0;100.0;96.5519848771;96.5519848771;0.0;0.0;;tumma multamainen, jonkin verran juuria;;;;;;;;;;
233;2014;;1252;2.0;1-7;753;0.452201270855;2.23485;36.1;79.7659229543;66.8246504623;48.4094638941;41.0197294983;37.6915887138;34.3555613398;32.9675215813;14.5789689724;100.0;95.9183673469;95.9183673469;97.9591836735;97.9591836735;97.9591836735;0.0;0.0;;tumma multaisen murumainen, paljon juuria;;;;;;;;;;
234;2014;;1252;2.0;8-14;135;0.525774803914;2.307645;29.77;77.2159580909;63.2624270279;59.7432735868;43.4754888122;38.5685937313;37.2937305979;32.4532346385;14.8426227145;100.0;98.2817869416;96.5635738832;96.5635738832;96.5635738832;93.2282976543;0.0;0.0;;tumma multamainen, hiukan kiv.maata seassa;;;;;;;;;;
235;2014;;1252;3.0;14-21;752;1.00796377894;2.56605;7.3;59.0507928716;53.555888481;45.4034800457;37.3235374631;32.5987638633;26.5188788169;21.1564057128;11.6218223712;100.0;98.0985715794;100.0;100.0;100.0;100.0;9.79;3.69433962264;miner;ruskea kiv.maa;;;;;;;;;;
236;2014;;1252;3.0;1-7;724;0.569998676757;2.297295;30.67;75.1882680824;60.0525173913;54.5959913896;45.6497472567;42.2829546174;37.5912983431;33.2206141866;16.0739626845;100.0;98.2142857143;98.2142857143;98.2142857143;96.4285714286;96.4285714286;0.0;0.0;;tumma multamainen, juuria;;;;;;;;;;
237;2014;;1252;3.0;8-14;722;0.724476195422;2.404245;21.37;69.8667899727;59.8238963969;52.1952904305;45.5131143468;42.8389735376;37.6304332442;32.5489305189;14.1345305727;100.0;100.0;100.0;100.0;100.0;96.5697249793;0.0;0.0;;tumma multamainen, ohuita juuria;;;;;;;;;;
238;2015;;65;3.0;humus;39;0.722689227474;2.42713;19.38;70.2245356666;65.7412451673;37.0194638149;25.9977312854;22.9096376609;20.2985666289;17.8632407625;9.19983386574;100.0;100.0;93.5483870968;93.5483870968;100.0;100.0;0.0;0.0;humus;tummaa kiv.maata;;;;;;;;;;
239;2015;;64;1.0;1-7;46;1.33659710079;2.62263;2.38;49.0360019984;37.0655869894;28.3142025252;15.0883301557;12.3347991371;11.2767293475;9.49203331693;3.62217814314;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;;;;;;;;;;;
240;2015;;65;2.0;humus;48;0.933149716363;2.498545;13.17;62.6522749695;53.5290321491;36.2717240119;21.2832088327;19.3040490183;15.9732678674;14.6699187214;7.76380564014;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;humus;tummaa kiv.maata;;;;;;;;;;
241;2015;;64;3.0;1-7;49;1.3273554544;2.6109;3.4;49.1609998696;34.3587228869;23.0251942388;19.4310113266;15.8496419008;14.1518549637;10.2181146641;4.9112151813;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;jonkin verran juuria;;;;;;;;;;
242;2015;;57;3.0;1-7;52;1.26093659222;2.637005;1.13;50.4061345418;44.9887841794;30.7713295399;25.3389263729;22.243639037;17.2772678958;12.7838844823;1.84096742464;100.0;100.0;100.0;100.0;100.0;100.0;13.3;5.01886792453;miner;;;;;;;;;;;
243;2015;;65;1.0;1-7;53;1.4065709918;2.627115;1.99;46.45948153;39.4348723049;36.597969657;19.8653787;14.9489365546;11.9772489393;8.93495967442;2.98193050262;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;;;;;;;;;;;
244;2015;;64;2.0;humus;54;0.878740385631;2.52902;10.52;65.2537194;58.6486294222;46.0520159957;27.4102941157;22.3305040279;17.25071394;15.2567776439;4.63096183227;100.0;95.8333333333;100.0;100.0;104.166666667;104.166666667;0.0;0.0;humus;tummaa kiv.maata;;;;;;;;;;
245;2015;;64;1.0;humus;55;0.246981306496;2.198855;39.23;88.767731092;73.2252048031;33.9084646148;27.6564167245;25.9282083646;23.3867254824;21.1248057172;11.2450588848;100.0;100.0;93.3774834437;100.0;100.0;100.0;0.0;0.0;humus;;;;;;;;;;;
246;2015;;65;1.0;14-20;56;1.49367218191;2.63344;1.44;43.2805690691;22.7522309847;11.6545449811;8.42923884714;6.65202934478;5.44747623762;3.36090063669;3.37569913111;100.0;98.2728842832;98.2728842832;98.2728842832;98.2728842832;100.0;0.0;0.0;miner;;;;;;;;;;;
247;2015;;65;2.0;1-7;57;1.35846656058;2.625045;2.17;48.249780077;36.525491543;22.0311443854;17.7065367185;14.0796587512;11.2426634629;8.06996803599;4.33350832824;100.0;101.721170396;101.721170396;101.721170396;101.721170396;101.721170396;0.0;0.0;miner;;;;;;;;;;;
248;2015;;15;3.0;14-20;58;1.36993973463;2.614695;3.07;;40.1256948359;36.5351287883;26.1753160274;19.0031379622;12.636822601;10.8281085321;7.6305643219;100.0;97.6667868737;97.6667868737;97.6667868737;97.6667868737;97.6667868737;103.86;39.1924528302;miner;;;;;;;;;;;
249;2015;;65;2.0;14-20;60;1.51922505186;2.63873;0.98;42.4258998891;34.1896853067;25.5403647782;9.86306759902;6.7366515155;5.29617468363;4.56624696165;3.25114161098;100.0;98.3050847458;98.3050847458;98.3050847458;98.3050847458;98.3050847458;0.0;0.0;miner;;;;;;;;;;;
250;2015;;45;1.0;14-20;61;1.26119087959;2.594455;4.83;;51.7387045865;51.1119718667;50.4724486833;49.8073445725;45.8167199079;39.747644897;12.0443729001;100.0;100.0;100.0;98.3277591973;98.3277591973;94.94905213;;;miner;savimainen;;;;;;;;;;
251;2015;;31;2.0;humus;62;0.169931429372;2.00508;56.08;91.5249551453;71.3353309052;47.1159921807;35.7349206357;31.0644218073;27.9034282003;25.8857727064;6.98248243289;100.0;98.0392156863;98.0392156863;98.0392156863;96.0784313725;96.0784313725;0.0;0.0;humus;multamainen;;;;;;;;;;
252;2015;;43;1.0;1-7;64;1.25381626008;2.59917;4.42;;53.3086962446;52.5833732346;51.3999514814;49.5230191308;33.9731117929;27.2225178135;5.69232582079;100.0;100.0;100.0;100.0;96.5697249793;96.5697249793;0.0;0.0;miner;;;;;;;;;;;
253;2015;;43;2.0;1-7;66;1.42600729262;2.63137;1.62;45.8074199895;39.5470406662;39.2694821596;36.3109608056;32.1917402424;27.1452219413;24.1362354043;3.30833691888;100.0;100.0;100.0;100.0;98.3333333333;98.3333333333;0.0;0.0;miner;;;;;;;;;;;
254;2015;;57;1.0;1-7;68;1.31330449202;2.636775;1.15;48.5789359227;39.8453385849;35.2117623434;23.190434012;19.0899240638;14.4426794558;12.5222739634;2.25888372628;100.0;100.0;100.0;100.0;96.444737976;96.444737976;38.28;14.4452830189;miner;;;;;;;;;;;
255;2015;;43;3.0;1-7;69;0.945887470793;2.56559;7.34;63.1317758959;61.6290384343;61.5706659329;56.4728008073;48.6573714482;38.0854628545;32.2417268773;8.73054135542;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;savimainen;;;;;;;;;;
256;2015;;15;1.0;humus;71;0.101783962857;1.60028;91.28;93.6396153887;77.1856199794;32.7337754329;26.1115267109;23.5288497093;18.9594980911;16.757600391;7.50962077961;100.0;100.0;95.670995671;100.0;100.0;95.670995671;0.0;0.0;humus;;;;;;;;;;;
257;2015;;16;1.0;humus;73;0.124476567072;1.551635;95.51;91.9777159531;80.0942702769;64.5381258564;52.3673274023;48.1664831161;46.4326925706;44.8496664203;6.34830492066;100.0;101.785714286;101.785714286;101.785714286;101.785714286;101.785714286;0.0;0.0;humus;multamainen;;;;;;;;;;
258;2015;;43;3.0;14-20;77;1.07644241159;2.571915;6.79;58.1462679915;53.8083937854;51.9568727424;49.0327464056;45.2403205453;31.2453752828;23.5775243429;12.1637992509;100.0;100.0;98.3305509182;98.3305509182;98.3305509182;94.9517479227;0.0;0.0;miner;;;;;;;;;;;
259;2015;;43;2.0;humus;79;0.144181001391;1.815445;72.57;92.058090364;81.7539071093;69.7725153081;60.0949904896;51.8100537915;49.5254391791;48.4793937246;9.11079747792;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;humus;multamainen;;;;;;;;;;
260;2015;;58;1.0;14-20;81;1.25574399669;2.614005;3.13;51.9609183346;45.8329062396;28.3301373112;21.1084923017;17.7494394156;14.205543012;13.0263688489;5.18622270632;100.0;100.0;100.0;100.0;98.3333333333;98.3333333333;0.0;0.0;miner;muutama kivi;;;;;;;;;;
261;2015;;45;3.0;humus;84;0.134963131332;1.860985;68.61;92.7477582392;68.12256189;39.5726687236;35.9744383865;30.8916922546;25.769621201;22.5744713115;8.1760664961;100.0;100.0;100.0;100.0;100.0;97.4293059126;0.0;0.0;humus;multamainen;;;;;;;;;;
262;2015;;16;3.0;14-20;86;1.72889683426;2.642065;0.69;34.5626684332;30.1214277245;28.5325104615;27.0715145035;22.015256603;18.9720760823;16.6964233921;2.04009826443;100.0;101.754385965;100.0;100.0;100.0;100.0;0.0;0.0;miner;;;;;;;;;;;
263;2015;;58;2.0;humus;87;0.274793347196;1.725285;80.41;84.0725823736;75.4475261344;68.6301631694;49.3347279911;41.5598702277;40.7019548883;38.2507682043;16.4298942289;100.0;101.996007984;98.003992016;98.003992016;98.003992016;98.003992016;;;humus;multamainen, kiv.maata seassa;;;;;;;;;;
264;2015;;15;1.0;14-20;88;1.54889090884;2.625505;2.13;41.0059813696;37.3453920678;31.7839094029;23.6611229494;18.9198330708;9.80418166543;7.61700090203;6.04067454448;100.0;98.1447124304;98.1447124304;96.2894248609;96.2894248609;98.1447124304;0.0;0.0;miner;muutamia kiviä;;;;;;;;;;
265;2015;;15;3.0;humus;89;0.126042973459;1.606605;90.73;92.1547005357;68.6058121902;44.7085165946;37.9711522734;34.3085582464;30.0656766884;28.3323502971;7.94448861711;100.0;100.0;98.0430528376;98.0430528376;98.0430528376;98.0430528376;0.0;0.0;humus;;;;;;;;;;;
266;2015;;45;1.0;1-7;90;1.02361712147;2.54949;8.74;59.8501221235;59.384890681;57.0893813505;55.7648017368;52.6526826444;46.653494394;42.5768755829;11.5975819863;100.0;100.0;98.3361064892;98.3361064892;94.9396075277;94.9396075277;0.0;0.0;miner;savimainen;;;;;;;;;;
267;2015;;45;1.0;humus;91;0.130019171649;1.91791;63.66;93.2207886893;72.1479511496;43.1695520213;35.1872129538;30.6279841704;24.5342576734;22.4538328888;7.52290927163;100.0;100.0;100.0;96.1685823755;96.1685823755;96.1685823755;0.0;0.0;humus;;;;;;;;;;;
268;2015;;45;2.0;14-20;92;1.09865087183;2.59181;5.06;57.6106708506;57.3988147751;56.6025064929;55.5646948793;52.9669022866;47.0272257557;38.3200515884;9.90983086388;100.0;100.0;100.0;100.0;100.0;96.5519848771;0.0;0.0;miner;savimainen;;;;;;;;;;
269;2015;;16;3.0;1-7;95;1.26551907502;2.627575;1.95;51.8369951374;45.5726045387;43.7753102024;33.880597255;25.5976927516;24.3760442881;22.0542726011;2.79679715579;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;;;;;;;;;;;
270;2015;;15;1.0;1-7;96;1.34421159566;2.62999;1.74;48.8890986028;45.4865950796;43.5773856182;29.4761439255;24.216207792;19.135660467;17.6621095405;3.37397110509;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;;;;;;;;;;;
271;2015;;13;3.0;14-20;97;1.19481602022;2.62171;2.46;54.4260799166;46.1126939585;39.4566999478;32.2067113616;28.0894338929;21.5310828261;18.0159368449;8.1964378987;100.0;100.0;100.0;100.0;97.8723404255;97.8723404255;0.0;0.0;miner;;;;;;;;;;;
272;2015;;13;1.0;1-7;98;1.26058518071;2.62792;1.92;46.1325590316;44.5153288685;37.6833240444;25.8587003103;20.8222864977;17.1289163684;15.6471888264;4.2733837626;100.0;100.0;100.0;100.0;100.0;100.0;;;miner;;;;;;;;;;;
273;2015;;58;3.0;humus;99;0.353349524894;1.770825;76.45;80.0460505756;63.62757949;49.4568336693;39.1952591095;33.6572664899;30.3065482663;27.2699598762;18.7133908384;100.0;93.9577039275;93.9577039275;93.9577039275;93.9577039275;93.9577039275;0.0;0.0;humus;multamainen, kiv.maata seassa;;;;;;;;;;
274;2015;;57;1.0;humus;100;0.22446077284;1.67986;84.36;86.6381262224;73.6867834781;41.7932609527;33.4601016508;29.5813449363;26.5934687392;25.0310013701;15.4990163646;100.0;96.4285714286;92.8571428571;92.8571428571;93.109421503;86.2124273176;0.0;0.0;humus;multamainen, kiv.maata seassa;;;;;;;;;;
275;2015;;43;3.0;humus;101;0.128352048532;1.799;74.0;92.8653669521;74.6699967306;50.7762979584;43.9407746101;38.4968622891;34.094470171;32.1602183657;8.46866816217;100.0;97.7272727273;97.7272727273;97.7272727273;97.7272727273;97.7272727273;0.0;0.0;humus;multamainen;;;;;;;;;;
276;2015;;43;1.0;humus;102;0.127313065179;1.85029;69.54;93.1192912906;74.6670384383;48.1472335509;40.758346228;35.8733343435;32.5839293559;30.2027929096;5.83475777714;100.0;97.867803838;100.0;100.0;97.867803838;97.867803838;0.0;0.0;humus;;;;;;;;;;;
277;2015;;64;1.0;14-20;103;1.54775040329;2.641145;0.77;41.3985069624;28.4788419513;25.7804045487;9.82964123501;6.31167839892;4.72592999932;3.93305579952;2.42996813316;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;;;;;;;;;;;
278;2015;;16;1.0;1-7;104;0.919434037409;2.54167;9.42;63.825593511;62.429756962;62.2823809577;59.3348608712;50.8767597535;47.3525509544;45.0650190612;10.6562404936;100.0;100.0;100.0;100.0;96.5519848771;96.5519848771;0.0;0.0;miner;multamainen;;;;;;;;;;
279;2015;;58;1.0;humus;106;0.140433093341;1.53657;96.82;90.8606120554;59.5639222896;38.592402362;35.8291276166;32.8656155708;29.9154526784;26.2444355046;11.0057415251;100.0;94.8364888124;96.5576592083;96.5576592083;96.5576592083;98.2788296041;0.0;0.0;humus;multamainen;;;;;;;;;;
280;2015;;45;3.0;1-7;107;0.854972684573;2.495785;13.41;;66.4069898248;62.2462880715;56.2950676071;51.3421579349;45.4939889072;41.5844750307;13.1494798887;100.0;100.0;100.0;100.0;100.0;96.5460306669;0.0;0.0;miner;savimainen;;;;;;;;;;
281;2015;;12;2.0;1-7;108;1.41680501835;2.629185;1.81;46.1123877418;41.4582955728;39.0904546088;31.923695608;28.2489750615;20.9487176087;19.6277855576;3.79703744918;100.0;100.0;98.1818181818;100.0;98.1818181818;98.1818181818;0.0;0.0;miner;;;;;;;;;;;
282;2015;;16;2.0;14-20;109;1.504166037;2.60952;3.52;42.3585166237;40.8564968442;39.6887812749;37.3856074725;31.740573643;26.4310161097;21.57951275;9.04003788238;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;;;;;;;;;;;
283;2015;;12;1.0;14-20;110;1.43089646926;2.60492;3.92;45.0694658853;44.2101111511;43.2216880566;40.4682237219;36.0909214462;28.5365449382;21.546981627;12.0624572359;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;;;;;;;;;;;
284;2015;;13;2.0;14-20;111;1.44634746286;2.62654;2.04;44.933354799;43.445393085;40.493099975;36.3769853049;31.386360649;27.802842286;24.469183919;4.7006292543;100.0;98.322147651;98.322147651;98.322147651;98.322147651;98.322147651;0.0;0.0;miner;;;;;;;;;;;
285;2015;;15;3.0;1-7;112;1.37282043012;2.62838;1.88;47.7693320555;39.5327358938;34.0244664288;25.9532749959;21.3507502053;16.9293743497;13.7089488403;4.35184076348;100.0;100.0;98.2698961938;100.0;100.0;100.0;0.0;0.0;miner;muutamia kiviä;;;;;;;;;;
286;2015;;45;2.0;humus;113;0.0983190314454;1.746445;78.57;94.370333366;52.6834660389;35.6851070888;30.2806264414;27.4516547258;24.6962689797;23.1427874018;8.29812625399;100.0;100.0;97.8768577495;97.8768577495;95.7537154989;95.7537154989;0.0;0.0;humus;;;;;;;;;;;
287;2015;;57;3.0;humus;115;0.111120973673;1.68193;84.18;93.3932462306;63.5086639251;34.3319462598;24.5886068567;21.6144365138;19.290532805;17.6595361653;7.5417804832;100.0;94.4444444444;97.2222222222;97.2222222222;94.4444444444;97.2222222222;0.0;0.0;humus;;;;;;;;;;;
288;2015;;64;2.0;14-20;117;1.53442472698;2.64057;0.82;41.8903976422;35.5580033106;28.7868467726;7.51721960708;5.26667190088;3.83568781024;2.84700789307;2.4857680577;100.0;100.0;98.3050847458;98.3050847458;98.3050847458;98.3050847458;0.0;0.0;miner;;;;;;;;;;;
289;2015;;64;2.0;1-7;119;1.17213500512;2.61435;3.1;55.1653372687;41.0753979085;33.9510496299;22.0578808369;18.6176550015;15.414907442;13.2262563042;4.40722761924;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;jonkin verran juuria;;;;;;;;;;
290;2015;;64;3.0;14-20;120;1.40172912061;2.6316;1.6;46.7347195391;39.009633008;38.5563295803;22.2437907365;12.1689624408;8.67661068051;7.38054595046;3.75663404323;100.0;98.3305509182;98.3305509182;96.6611018364;96.6611018364;96.6611018364;;;miner;jonkin verran juuria;;;;;;;;;;
291;2015;;43;1.0;14-20;121;1.23383329376;2.576515;6.39;52.1123186257;50.4066397864;49.6777969591;47.7580770122;43.0205986347;30.0185631974;25.658521284;9.9693730136;100.0;98.3277591973;98.3277591973;98.3277591973;98.3277591973;98.3277591973;0.0;0.0;miner;;;;;;;;;;;
292;2015;;57;2.0;humus;122;0.11682118942;1.544965;96.09;92.4385866722;67.1500973043;40.0232068;31.3018265543;28.3342919773;25.6952249679;24.7438016683;11.2241798795;100.0;102.941176471;97.0588235294;100.0;97.0588235294;100.0;0.0;0.0;humus;;;;;;;;;;;
293;2015;;58;3.0;1-7;123;1.31737850792;2.637465;1.09;50.0513368739;38.7661449868;22.4919884952;17.1351881961;14.5389475603;11.6469326749;8.59717152302;2.35810752918;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;;;;;;;;;;;
294;2015;;58;2.0;1-7;124;1.14451735395;2.63068;1.68;56.4934787224;43.3901521624;36.2989023169;20.3792408722;15.9715170194;12.0369752862;8.58857956605;2.52938335222;100.0;96.6101694915;98.3050847458;96.6101694915;96.6101694915;93.2904816933;0.0;0.0;miner;;;;;;;;;;;
295;2015;;13;3.0;1-7;125;1.41547449474;2.636545;1.17;43.4882235359;38.790799883;34.6705809727;29.8843941745;26.2764582549;19.002039788;13.967029823;2.49123511074;100.0;100.0;96.1992572289;98.0996286144;98.0996286144;96.1992572289;23.25;8.77358490566;miner;juuria jonkin verran;;;;;;;;;;
296;2015;;58;3.0;14-20;127;1.27397129744;2.62401;2.26;51.4494496042;39.7564982886;26.3996120422;17.4409721016;13.7723887775;11.3334227002;9.54980207849;5.07040576381;100.0;100.0;98.2456140351;98.2456140351;98.2456140351;98.2456140351;0.0;0.0;miner;;;;;;;;;;;
297;2015;;65;3.0;1-7;128;1.31420291906;2.62746;1.96;49.9820009035;40.349916623;38.9945869045;19.9616073654;15.2341654287;11.738841418;9.47563533308;3.60091599823;100.0;100.0;100.0;98.3277591973;98.3277591973;98.3277591973;12.75;4.81132075472;miner;;;;;;;;;;;
298;2015;;12;3.0;humus;129;0.169772380903;1.54715;95.9;89.0267665771;79.2324580965;74.3034884396;59.2686727112;55.3750783372;53.1074606401;50.8471343181;15.2200939479;100.0;100.0;98.1132075472;100.0;98.1132075472;98.1132075472;0.0;0.0;humus;multamainen;;;;;;;;;;
299;2015;;31;1.0;1-7;130;1.11112573987;2.61642;2.92;57.5325926315;46.6948102533;41.3651304058;29.4971099011;24.3538724127;21.1136327949;17.4362179906;4.84450822584;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;miner;;;;;;;;;;;
